language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,9e41dc5515a0703e,MAT.20.16,"Ainsi les derniers seront les premiers, et les premiers seront les derniers.",Aushi,"Ekyo abali ku ntanshi bakaba pa kulekelesha, na bali pakulekelesha bakesa kuba pa ntanshi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,b5272515b2a54014,MAT.20.17,"Pendant que Jésus montait à Jérusalem, il prit à part les douze disciples, et il leur dit en chemin:.",Aushi,"Yesu ulo ali pa lwendo lwa kuninika ukuya ku Yelusalemu, alisendele pambali abasambi bakwe ikumi limo na babili beka.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,1847fc1d9c48bedd,MAT.20.18,"Voici, nous montons à Jérusalem, et le Fils de lhomme sera livré aux principaux sacrificateurs et aux scribes. Ils le condamneront à mort.",Aushi,"Alitampile no kubebati, Kutikeni kuli nebo, tukoya ku Yelusalemu, uko Umwana wa Muntu akabikwa mu minwe ya banshimapepo bakindami na bakafundisha ba mafunde. Ali no kwipaiwa.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,1c67ad4681dcdef9,MAT.20.19,"et ils le livreront aux païens, pour quils se moquent de lui, le battent de verges, et le crucifient; et le troisième jour il ressuscitera.",Aushi,"Akapooswa mu minwe ya Benafyalo, bakamupunika, ukumupumaula, no kumutanika. Nomba pa bushiku bwa kulenga shitatu akabushiwa ku bakufwa.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,311204c45ea86807,MAT.20.20,"Alors la mère des fils de Zébédée sapprocha de Jésus avec ses fils, et se prosterna, pour lui faire une demande.",Aushi,"Elo nyina lya bamwana Sebede aliletele abana bakwe kuli Yesu, afukama no kulombako kimo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,9c823a983a8d404b,MAT.20.21,"Il lui dit: Que veux-tu? Ordonne, lui dit-elle, que mes deux fils, que voici, soient assis, dans ton royaume, lun à ta droite et lautre à ta gauche.",Aushi,"Yesu epakumwipushati, Nindo ukofwaya nkukitile? Naye alimwasukile ati, Nkofwayati pali aba bana bangi babili, umo akekale kukwa mulyo na umbi ku kipiko kobe ulo kesa kuteeka nge Mfumu.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,c466f6a1af8f5d11,MAT.20.22,"Jésus répondit: Vous ne savez ce que vous demandez. Pouvez-vous boire la coupe que je dois boire? Nous le pouvons, dirent-ils.",Aushi,"Yesu alibasukile ati, Tamwishibilepo ikyo mukolomba. Munganwinapo mulukombo lwa makyushi ndi no kunwinamo? Nabo balimwasukile ati, E mukwai kuti twakita.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,9e0039ccf2c24a1e,MAT.20.23,"Et il leur répondit: Il est vrai que vous boirez ma coupe; mais pour ce qui est dêtre assis à ma droite et à ma gauche, cela ne dépend pas de moi, et ne sera donné quà ceux à qui mon Père la réservé.",Aushi,"Yesu alibasukile ati, Efyo, ukunwina mulukombo lwangi kwena kuti mwakita, nomba fye ukwikala ku mulyo kwangi nangula ku kipiko kwangi tenebo ukusala pantu ifi fifulo fyalibanabo fyateyanishiwilwe kuli Tata.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,c0e84786e9f81bdb,MAT.20.24,"Les dix, ayant entendu cela, furent indignés contre les deux frères.",Aushi,"Ulo abasambi bambi ikumi limo baumfwile fyo, balifulilwe abana nkashi balya babili.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,3eb991280460d84a,MAT.20.25,"Jésus les appela, et dit: Vous savez que les chefs des nations les tyrannisent, et que les grands les asservissent.",Aushi,"Elo Yesu alibakolonganikile bonse no kulekubebati, Mwebo mulishibile ati, bakateeka ba Benafyalo balemya ulupaka na bakulu babo bateeka no mutitikisha.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,37b72d1b1510c31e,MAT.20.26,"Il nen sera pas de même au milieu de vous. Mais quiconque veut être grand parmi vous, quil soit votre serviteur;.",Aushi,"Nomba tefyo pali mwebo. Uukofwaya abe umukulu, abe musha wa bonse.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,d6aedb17828f53cc,MAT.20.27,"et quiconque veut être le premier parmi vous, quil soit votre esclave.",Aushi,"No ukofwaya ukuba uwakuntanshi, nabe e musha wenu bonse.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,ab72d721bd9cb5a2,MAT.20.28,"Cest ainsi que le Fils de lhomme est venu, non pour être servi, mais pour servir et donner sa vie comme la rançon de plusieurs.",Aushi,"Efyo no Mwana wa Muntu naye taishile mu kupyungilwa, kano mukupyungila no kupeela umweo wakwe pa bantu abakuti ubwingi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,3fea00c3623738f7,MAT.20.29,"Lorsquils sortirent de Jéricho, une grande foule suivit Jésus.",Aushi,"Yesu ulo ali kufuma mu Yeliko, abantu abakuti ubwingi balimukonkele.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,7d2507da1ef6d778,MAT.20.30,"Et voici, deux aveugles, assis au bord du chemin, entendirent que Jésus passait, et crièrent: Aie pitié de nous, Seigneur, Fils de David!.",Aushi,"Impofu shibili ishaikele mu mbali ya musebo shalyumfwile ati Yesu akopita, epakwamba ukupunda ati, Yesu we Shikulu mwana Davidi utubeleleko uluse.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,1b60f00bd4a5c38a,MAT.20.31,"La foule les reprenait, pour les faire taire; mais ils crièrent plus fort: Aie pitié de nous, Seigneur, Fils de David!.",Aushi,"Ibumba lya bantu lya tampile ukule kubakalipila no kubebati babe fye kelele. Nomba nabo epakukishapo ukupundati, Shikulu mwana Davidi utubeleleko uluse.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,595eca4bb726085d,MAT.20.32,"Jésus sarrêta, les appela, et dit: Que voulez-vous que je vous fasse?.",Aushi,"Yesu alimakene, abakuuta no kubepushati, Nindo mukofwaya mikitile.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,f1db69b39482a9ce,MAT.20.33,"Ils lui dirent: Seigneur, que nos yeux souvrent.",Aushi,"Nabo balimwasukile ati, Tukofwaya ukubona.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,dfe846f1268b8e29,MAT.20.34,"Ému de compassion, Jésus toucha leurs yeux; et aussitôt ils recouvrèrent la vue, et le suivirent.",Aushi,"Yesu pakubakwatile nkumbu, alibekete mu menso yabo, pekapo na menso yalitampile ukubona, nabo epakumukonka.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,6889fec45e06fa82,MAT.21.1,"Lorsquils approchèrent de Jérusalem, et quils furent arrivés à Bethphagé, vers la montagne des oliviers, Jésus envoya deux disciples.",Aushi,"Ulo Yesu na basambi bakwe ba palamine mu Yelusalemu, bafikile pa nkende ya Betifage ku lupili lwa miolife. Apo Yesu atumineko abasambi babili.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,4ca2e07417714cea,MAT.21.2,"en leur disant: Allez au village qui est devant vous; vous trouverez aussitôt une ânesse attachée, et un ânon avec elle; détachez-les, et amenez-les-moi.",Aushi,"Alibebele ati, Kabuyeni mu mushi uli kuntanshi, pa kwingila fye mukosanga impunda ilikulikilwe pamo na kamwana kakwe, mukakule no kundetela.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,302fcabd0f5b1d60,MAT.21.3,"Si quelquun vous dit quelque chose, vous répondrez: Le Seigneur en a besoin. Et à linstant il les laissera aller.",Aushi,"Nga kwabapo uwa kumipusha mwebeni ati, Ni Shikulu eukofifwaya, pekapo bakomipeela.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,1d863c4cc755aed0,MAT.21.4,"Or, ceci arriva afin que saccomplît ce qui avait été annoncé par le prophète:.",Aushi,Ifi fyonse fyakitikile pa kufikilisha ifyo kasesema alandile.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,fe132267347e1015,MAT.21.5,"Dites à la fille de Sion: Voici, ton roi vient à toi, Plein de douceur, et monté sur un âne, Sur un ânon, le petit dune ânesse.",Aushi,"Ebako umwana mwanakashi Sioni ati, bona Imfumu yobe ikoisa kuli webo, iya kuikefya, ilininine pa mpunda, na pa musepela wa mpunda.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,0820f5d4009d7707,MAT.21.6,"Les disciples allèrent, et firent ce que Jésus leur avait ordonné.",Aushi,Abasambi baile kukita ifyo Yesu abebele.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,12fa1ac638d1bb41,MAT.21.7,"Ils amenèrent lânesse et lânon, mirent sur eux leurs vêtements, et le firent asseoir dessus.",Aushi,"Baliletele impunda na kana, epakwanshikapo insalu shabo elo Yesu aikalanapo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,eb220873b4a09998,MAT.21.8,"La plupart des gens de la foule étendirent leurs vêtements sur le chemin; dautres coupèrent des branches darbres, et en jonchèrent la route.",Aushi,Abantu abakuti ubwingi balyanshikile nsalu shabo mu musebo. Elo bambi bakontwele mitano ya fimuti no kwanshika mu musebo.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,27dc2911f1b5d38c,MAT.21.9,Ceux qui précédaient et ceux qui suivaient Jésus criaient: Hosanna au Fils de David! Béni soit celui qui vient au nom du Seigneur! Hosanna dans les lieux très hauts!.,Aushi,"Ibumba lyali kuntanshi na kunuma balitampile ukupunda ati, Hosana kuli mwana Davidi! Apaalwe uukoishila mwi shina lyakwa Shikulu! Lesa alumbanishiwe.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,d1d72ab25365bc98,MAT.21.10,"Lorsquil entra dans Jérusalem, toute la ville fut émue, et lon disait: Qui est celui-ci?.",Aushi,"Ulo Yesu aingile mu Yelusalemu, umusumba onse walikabile ku kyongo. Abantu balikwipusha ati, Ninani uyo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,6c7263d7a2abb747,MAT.21.11,"La foule répondait: Cest Jésus, le prophète, de Nazareth en Galilée.",Aushi,"Abantu bali kukonka Yesu balyasukile ati, Ni kasesema Yesu waku Nasaleti.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,3eb3fb0ddd4ed74c,MAT.21.12,"Jésus entra dans le temple de Dieu. Il chassa tous ceux qui vendaient et qui achetaient dans le temple; il renversa les tables des changeurs, et les sièges des vendeurs de pigeons.",Aushi,Yesu alingile mulubansa lwe Tempele no kutamfyamo bonse abali kushita no kushitishamo. Alipenawile amatebulo ya bali kukabushanya indalama ne fipuna fya bali kushitisha inkunda.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,b3170a742057e418,MAT.21.13,"Et il leur dit: Il est écrit: Ma maison sera appelée une maison de prière. Mais vous, vous en faites une caverne de voleurs.",Aushi,"Alibebele ati, Kyalilembwa mu malembo ati, ing'anda yangi bakaita ati, ing'anda ya mapepo. Nomba mwebo mwaipanga ikifulo kya bang'o.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,36b5265a636ba072,MAT.21.14,Des aveugles et des boiteux sapprochèrent de lui dans le temple. Et il les guérit.,Aushi,Impofu na bakulemana amolu balishile mulubansa lwe Tempele naye alibaposeshe.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,66bcebb26c0a1203,MAT.21.15,"Mais les principaux sacrificateurs et les scribes furent indignés, à la vue des choses merveilleuses quil avait faites, et des enfants qui criaient dans le temple: Hosanna au Fils de David!.",Aushi,"banshimapepo bakindami na Bakafundisha ba mafunde pa kubone fyabune ifyo ali kukita na baike mwi Tempele bako pundati, Alumbwe mwana Davidi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,b742dc316d55abfa,MAT.21.16,"Ils lui dirent: Entends-tu ce quils disent? Oui, leur répondit Jésus. Navez-vous jamais lu ces paroles: Tu as tiré des louanges de la bouche des enfants et de ceux qui sont à la mamelle?.",Aushi,"Elo baipwishe Yesu ati, Bushe mukoumfwa kufyo abaike bakolanda? Yesu naye alibasukile ati, Nkoumfwa. Bushe ta mwabelengapo pali ili lembo? Pa tunwa twa baike na bana abonka epo wa bika malumbo ya kupwililika.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,cf8f05e1526659ca,MAT.21.17,"Et, les ayant laissés, il sortit de la ville pour aller à Béthanie, où il passa la nuit.",Aushi,Elo Yesu alibashiile no kuya ku Betani uko aile kulaala.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,45651572e44a2f59,MAT.21.18,"Le matin, en retournant à la ville, il eut faim.",Aushi,"Ulo Yesu ali pa lwendo lwa ku bwekelamo ku musumba pa makya, ulukelo lwa konkelepo, alyumfwile nsala.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,a5203d77854787e7,MAT.21.19,"Voyant un figuier sur le chemin, il sen approcha; mais il ny trouva que des feuilles, et il lui dit: Que jamais fruit ne naisse de toi! Et à linstant le figuier sécha.",Aushi,"Epakubona ikimuti kya mukunyu pa mbali ya musebo, ulo afikileko asangileko fye amabula yeka ukwakubula ifisabo. Aebele kimuti ati, Kwikakatala akutwalapo ikisabo libili kuli webo. Pekapo ne kimuti kyalala.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,d99748ddbc26cf3e,MAT.21.20,"Les disciples, qui virent cela, furent étonnés, et dirent: Comment ce figuier est-il devenu sec en un instant?.",Aushi,"Abasambi pa kubone fyo kyalibapapwishe ati, Alale, alale nindo yu mukunyu wa lalila kangu kangu.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,c4176fe7868da1d4,MAT.21.21,"Jésus leur répondit: Je vous le dis en vérité, si vous aviez de la foi et que vous ne doutiez point, non seulement vous feriez ce qui a été fait à ce figuier, mais quand vous diriez à cette montagne: Ote-toi de là et jette-toi dans la mer, cela se ferait.",Aushi,"Yesu alibasukile ati, Nkomyeba ikine kine nga muliteketele apakubula ukutwishika, kuti mwakita ifyo na kitile kuli uyu mukunyu, kabili kuti mwaeba no lupili ati, fumapa, kabuye uipoose muli bemba, kikesa kuba fyeke fyo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,6f621ca3cb05917c,MAT.21.22,"Tout ce que vous demanderez avec foi par la prière, vous le recevrez.",Aushi,"Nga muli ne kiteketelo, mukapokelela kyonse ikyo mukopepelapo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,646f6a42fe2c8613,MAT.21.23,"Jésus se rendit dans le temple, et, pendant quil enseignait, les principaux sacrificateurs et les anciens du peuple vinrent lui dire: Par quelle autorité fais-tu ces choses, et qui ta donné cette autorité?.",Aushi,"Ulo Yesu abwekele mulubansa lwe Tempele, akofunda bantu, banshimapepo bakindami na Bafilolo baishile kumwipushati, Ninsambu ndo wakwata pa kukite fi fyonse? Kabili ni nani wakupeela ya maka.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
