verse_key,ngc,fr
MRK.7.25,"Na bea, mwali omɔti adaka na mwana o nde mwali yona oyekeamaka na mwembo mobe. Yana amotɔndeaka bo gala e Yesu; mbala emɔti aduaka asadumba ta mako ma nde.","Car une femme, dont la fille était possédée dun esprit impur, entendit parler de lui, et vint se jeter à ses pieds."
MRK.7.26,"Mwali omina adaka mogɛlɛki, o ibonga i Penisi e Sulia. Aongɔnɔkɔ Yesu boo abengane mwembo mobe adi mwana o nde.","Cette femme était grecque, syro-phénicienne dorigine. Elle le pria de chasser le démon hors de sa fille. Jésus lui dit:."
MRK.7.27,Endolo Yesu abalaka na nde: «Kina boso bana bagole; tengasa editi bopele botomba mia ma bana ba bato ko bopa na mbwa.».,"Laisse dabord les enfants se rassasier; car il nest pas bien de prendre le pain des enfants, et de le jeter aux petits chiens."
MRK.7.28,"Endolo mwali omina amosɔmbedjaka: «Edi oko bea Kumu, mbwa, akayake mbumbu djikadumbe bana.».","Oui, Seigneur, lui répondit-elle, mais les petits chiens, sous la table, mangent les miettes des enfants."
MRK.7.29,"Na bea Yesu abalaka na nde: «Na tina ekɔpi yena, kɛɛ: mwembo mobe moimi adi mwana o wɛ.».","Alors il lui dit: à cause de cette parole, va, le démon est sorti de ta fille."
MRK.7.30,"Ehole eyanaka yo ta ndako e nde, ataneaka mwana asambi ta esambe: mwembo mobe moimaka.","Et, quand elle rentra dans sa maison, elle trouva lenfant couchée sur le lit, le démon étant sorti."
MRK.7.31,"Yesu akinaka ibonga i Tula, anɔkɔ ta ibonga i Sidona ko aimeaka ta ibeke i Galilea, ta ndjea enɔkɔ ta ibonga i Dekapolo.","Jésus quitta le territoire de Tyr, et revint par Sidon vers la mer de Galilée, en traversant le pays de la Décapole."
MRK.7.32,Baduaka na moto o emimi ko baongɔnɔkɔ Yesu boo amobake ebɔ adaka na kpɔkɔsɔ e bobala.,"On lui amena un sourd, qui avait de la difficulté à parler, et on le pria de lui imposer les mains."
MRK.7.33,"Na bea Yesu amotombaka yo mɛnɛ, mootɔtɔkɔ na bato; amoisaka sapi ta matoi, atsweaka masɔi ta sapi i nde ko apeaka yemi e emimi.","Il le prit à part loin de la foule, lui mit les doigts dans les oreilles, et lui toucha la langue avec sa propre salive;."
MRK.7.34,"Ngɔngimina Yesu angɔdjɔkɔ miso ta busa, asopaka mohemano ko abalaka: «Epata!» Etingodji: «Dipoama!».","puis, levant les yeux au ciel, il soupira, et dit: Éphphatha, cest-à-dire, ouvre-toi."
MRK.7.35,"Na mbala emɔti, matoi ma nde madipoamaka, ko yemi e nde etatoaka ko aimeaka bobala bopele.","Aussitôt ses oreilles souvrirent, sa langue se délia, et il parla très bien."
MRK.7.36,"Yesu apingedjaka bato ibadaka ena boo badae pɛ botɔndea bato gala emina. Nongo adakayo abasia bobala, endolo bato badaka oko babala gala emina.","Jésus leur recommanda de nen parler à personne; mais plus il le leur recommanda, plus ils le publièrent."
MRK.7.37,"Ko bato badaka na bokamoa bonɛnɛ; babalaka: «Misusu makɔkɔ yo, mikadae seko mipele mɛnɛ! Aokedjaka nongo bato bagwa matoi ko bobaledja bimimi!».","Ils étaient dans le plus grand étonnement, et disaient: Il fait tout à merveille; même il fait entendre les sourds, et parler les muets."
MRK.8.1,"Ta masu mia, emumu e bato baputoanaka naikina mbuti na Yesu. Endolo baidaka na eka e boyaka, Yesu abeaka batingami ba nde ko abalaka na bu:.","En ces jours-là, une foule nombreuse sétant de nouveau réunie et nayant pas de quoi manger, Jésus appela les disciples, et leur dit:."
MRK.8.2,"«Nadi na ndjokwa na bato bi, tengasa badai na mbi masu masato ko baditi na eka eboyaka.","Je suis ému de compassion pour cette foule; car voilà trois jours quils sont près de moi, et ils nont rien à manger."
MRK.8.3,"Nakabayanedja pɛ boyaka, batadake na ngulu ebodala na ndjea, tengasa banɛnɛ ta ndanda e bobo badongi bohali.».","Si je les renvoie chez eux à jeun, les forces leur manqueront en chemin; car quelques-uns dentre eux sont venus de loin."
MRK.8.4,"Batingami ba nde bamosɔmbedjaka: «Abwaniso bodia miɛmbɛ djɔɔ, tine bobayakedja ta polo ye edi etengelenge?».","Ses disciples lui répondirent: Comment pourrait-on les rassasier de pains, ici, dans un lieu désert?."
MRK.8.5,Yesu abahɔdjɔkɔ: «Odini na miɛmbɛ meka?» Bamosɔmbedjaka: «Sambo.».,"Jésus leur demanda: Combien avez-vous de pains? Sept, répondirent-ils."
MRK.8.6,"Na bea, abalaka na emumu e bato badae na mobondo ta kpɔtɔ. Ngɔngɔ ibotomba miɛmbɛ sambo, akumedjaka Ndjakomba, abukaka ko amipaka na batingami ba nde, tine ba kabane na bato basusu.","Alors il fit asseoir la foule par terre, prit les sept pains, et, après avoir rendu grâces, il les rompit, et les donna à ses disciples pour les distribuer; et ils les distribuèrent à la foule."
MRK.8.7,"Badaka pongono na baaswi bakɛkɛ. Ngɔngɔ i bobala kɔpi e bodjongoa tine swi, abalaka na bu ba kabane.","Ils avaient encore quelques petits poissons, et Jésus, ayant rendu grâces, les fit aussi distribuer."
MRK.8.8,Bato bayaka ko bagolaka; na bea batingami bandoaka mitinga sambo mi bikengangengi ibidikaka:.,"Ils mangèrent et furent rassasiés, et lon emporta sept corbeilles pleines des morceaux qui restaient."
MRK.8.9,Edaka mbuti na bato koto inɛi. Ngɔngɔ Yesu abayanedjaka.,Ils étaient environ quatre mille. Ensuite Jésus les renvoya.
MRK.8.10,Mbala emɔti Yesu atiteaka ta bwato engbanga na batingami ba nde ko bakɛkɛ ta ibonga i Dalamanuta .,"Aussitôt il monta dans la barque avec ses disciples, et se rendit dans la contrée de Dalmanutha."
MRK.8.11,Bapalusai baimeaka ko babangaka boboma kite na Yesu ebɛngi bamopike elambo. Bamohɔdjɔkɔ akɔe embete e bokamoa emɔti bodonga ta busa.,"Les pharisiens survinrent, se mirent à discuter avec Jésus, et, pour léprouver, lui demandèrent un signe venant du ciel."
MRK.8.12,"Yesu asopaka mohemano moyai ta mwembo mo nde ko abalaka: «Tina ndani bato ba ehole ye bakahɔdje embete e bokamoa? Nabali na nu soti: okobea, pɛ nongo embete emɔti ebapametebi!».","Jésus, soupirant profondément en son esprit, dit: Pourquoi cette génération demande-t-elle un signe? Je vous le dis en vérité, il ne sera point donné de signe à cette génération."
MRK.8.13,"Ngɔngimina Yesu abakinaka, akweaka ta bwato ko akɛkɛ e nde ta pamba ikina ibeke.","Puis il les quitta, et remonta dans la barque, pour passer sur lautre bord."
MRK.8.14,"Batingami babosaka botomba miɛmbɛ, badaka oko na mwɛmbɛ momɔti ta bwato.",Les disciples avaient oublié de prendre des pains; ils nen avaient quun seul avec eux dans la barque.
MRK.8.15,Yesu abalaka na bu etungi boo: «Odipoeni miso! Ko dani na edinga na bole bo mwɛmbɛ bo bapalusai ko na bo Elode.».,Jésus leur fit cette recommandation: Gardez-vous avec soin du levain des pharisiens et du levain dHérode.
MRK.8.16,"Na bea batingami badaka bobomana kitɛ ta tei e bobo, tine baidaka na miɛmbɛ.","Les disciples raisonnaient entre eux, et disaient: Cest parce que nous navons pas de pains."
MRK.8.17,"Adjebaka Yesu meako mi mina, abahɔdjɔkɔ: «Kitɛ abomakano tine oditini na miɛmbɛ? Mbunoko edɛdi opakiti asipoani? Odini oko na malɛi makue? Odini oko na milema mipipo?.","Jésus, layant connu, leur dit: Pourquoi raisonnez-vous sur ce que vous navez pas de pains? Êtes-vous encore sans intelligence, et ne comprenez-vous pas?."
MRK.8.18,"Odini na miso, ko otaenɛkɛni? Odini na matoi, otokakani ? Otalɛdjɛkɛni nongo:.","Avez-vous le cœur endurci? Ayant des yeux, ne voyez-vous pas? Ayant des oreilles, nentendez-vous pas? Et navez-vous point de mémoire?."
MRK.8.19,Ehole ebukaka mbi miɛmbɛ mitano tine bato koto itano; oandoakani mitinga milumake na bikengakengi meka?» Basɔmbedjaka: «Domi na ibae.».,"Quand jai rompu les cinq pains pour les cinq mille hommes, combien de paniers pleins de morceaux avez-vous emportés? Douze, lui répondirent-ils."
MRK.8.20,"«Ko ta ehole ebukaka mbi miɛmbɛ sambo, tine bato koto inɛi; oandoakani sanga ilumake na bikengangengi beka?» Basɔmbedjaka : «Sambo.».","Et quand jai rompu les sept pains pour les quatre mille hommes, combien de corbeilles pleines de morceaux avez-vous emportées? Sept, répondirent-ils."
MRK.8.21,"Na bea Yesu abalaka na bu: «Mbunoko edɛdi, osipoakinini?».",Et il leur dit: Ne comprenez-vous pas encore?.
MRK.8.22,Aimeaka bo ta Betesaida; baduaka adi Yesu na moto omɔti ogwa miso ko bamongɔnɔkɔ bɛngi amobɛndje na ebɔ e nde.,"Ils se rendirent à Bethsaïda; et on amena vers Jésus un aveugle, quon le pria de toucher."
MRK.8.23,Atombaka moto ogwa miso na ebɔ e nde ko aimaka na nde sokolu e ibonga. Ngɔngɔ amotwueaka masɔi ta miso amobakeaka mɔmɔ ko omohɔdjɔ: «Wenɛkɛ moeka?».,"Il prit laveugle par la main, et le conduisit hors du village; puis il lui mit de la salive sur les yeux, lui imposa les mains, et lui demanda sil voyait quelque chose."
MRK.8.24,"Moto ogwaka miso adipoaka miso ko abalaka: «Naenɛkɛ bato, nabaenɛkɛ elenge mele madalaka.».","Il regarda, et dit: Japerçois les hommes, mais jen vois comme des arbres, et qui marchent."
MRK.8.25,Yesu asɔmbɔkɔ bomobakea naikina mɔmɔ ta miso; moto ogwaka miso aimeaka boenɛ bohu: ahelaka ko atikoanedjaka losusu.,"Jésus lui mit de nouveau les mains sur les yeux; et, quand laveugle regarda fixement, il fut guéri, et vit tout distinctement."
MRK.8.26,Na bea amoyanedjaka ko abalaka na nde: «Pɛ bosɔmbɔ naikina ta ibonga.».,"Alors Jésus le renvoya dans sa maison, en disant: Nentre pas au village."
MRK.8.27,"Yesu aimaka na batingami ba nde bakɛkɛ pamba e ibonga i Sedjale e Pilipo . Na ndjea, abahɔdjɔkɔ: «Ekabale bato ta tina e mbi nde?».","Jésus sen alla, avec ses disciples, dans les villages de Césarée de Philippe, et il leur posa en chemin cette question: Qui dit-on que je suis?."
MRK.8.28,"Bamosɔmbedjaka: «Adi bakina, odi Yoane, adi bakina, odi Elia, adi bakina pongono odi omɔti o mbaeli o Ndjakomba.».","Ils répondirent: Jean-Baptiste; les autres, Élie, les autres, lun des prophètes."
MRK.8.29,"Abahɔdjɔkɔ: «Adi no, mbi nadi nda?» Piɛlɛ amosɔmbedjaka: «Wɛ, odi Kilito.».","Et vous, leur demanda-t-il, qui dites-vous que je suis? Pierre lui répondit: Tu es le Christ."
MRK.8.30,"Na bea, Yesu abasiaka mɛnɛ badae pɛ botɔndea moto.",Jésus leur recommanda sévèrement de ne dire cela de lui à personne.
MRK.8.31,"Ngɔngimina, Yesu abangaka botɔndea batingami ba nde: «Etungi Mwana o Moto booka saya enɛnɛ; aloname na basuku ba ibonga, na bakondji ba banganga ba Ndjakomba ko na balehi ba mobeko. Bamowabi ko asapusoabi ngɔngɔ i masu masato.».","Alors il commença à leur apprendre quil fallait que le Fils de lhomme souffrît beaucoup, quil fût rejeté par les anciens, par les principaux sacrificateurs et par les scribes, quil fût mis à mort, et quil ressuscitât trois jours après."
MRK.8.32,Abalaka na bu bohu mɛnɛ. Na bea Piɛlɛ asasuaka na nde mo bohali ko amogameaka.,"Il leur disait ces choses ouvertement. Et Pierre, layant pris à part, se mit à le reprendre."
MRK.8.33,"Endolo Yesu ahombanaka, aendjaka batingami ba nde ko agameaka Piɛlɛ: «Sɔmbɔ sangɔngɔ i mbi, Satana! Malɛno ma wɛ maditi elenge ma Ndjakomba, endolo elenge ma bato.».","Mais Jésus, se retournant et regardant ses disciples, réprimanda Pierre, et dit: Arrière de moi, Satan! Car tu ne conçois pas les choses de Dieu, tu nas que des pensées humaines."
MRK.8.34,"Ngɔngɔ abeaka emumu e bato na batingami ba nde ko abalaka na bu: «Ekada moto mosusu akapala bokimanani, asalone yo mɛnɛ, atombe ekulusu e nde ko akimaneni.","Puis, ayant appelé la foule avec ses disciples, il leur dit: Si quelquun veut venir après moi, quil renonce à lui-même, quil se charge de sa croix, et quil me suive."
MRK.8.35,"Ekadabo moto mosusu akapala boheledja mohelo mo nde, amobungedjake; endolo moto yona abungedjake mohelo mo nde ta tina e mbi ko tine Bwɛndi Bopele amoheledjabi.","Car celui qui voudra sauver sa vie la perdra, mais celui qui perdra sa vie à cause de moi et de la bonne nouvelle la sauvera."
MRK.8.36,"Tɛtɔ adiake moto nda, akatomba ngondo esusu; na bea abungedji mohelo mo nde?.","Et que sert-il à un homme de gagner tout le monde, sil perd son âme?."
MRK.8.37,Eka epabi moto na bosɔmbɔtɔnɔ na mohelo nde?.,Que donnerait un homme en échange de son âme?.
MRK.8.38,"Na bea, yona okabini sɔni ko na mibalo mi mbi ta ndanda e bato ba ehole ye tebasumake Ndjakomba ko bato babe, na bea Mwana o Moto pongono abokabi sɔni ta ekumu e Sange e nde, engbanga na babwɛndji basɛnɔke.».","Car quiconque aura honte de moi et de mes paroles au milieu de cette génération adultère et pécheresse, le Fils de lhomme aura aussi honte de lui, quand il viendra dans la gloire de son Père, avec les saints anges."
MRK.9.1,"Yesu abalaka na bu naikina: «Okobea, nabali na nu; bakina badi ya batagwabi pɛ boenɛ Bokumu bo Ndjakomba bodua na sueya.».","Il leur dit encore: Je vous le dis en vérité, quelques-uns de ceux qui sont ici ne mourront point, quils naient vu le royaume de Dieu venir avec puissance."
MRK.9.2,"Ngɔngɔ i masu masamano, Yesu abeaka Piɛlɛ, Djake, Yoane; ko akɛkɛ na bu ta odiko i ikoli, oho badaka oko bo bɛnɛ. Akindoaka na bu ta miso:.","Six jours après, Jésus prit avec lui Pierre, Jacques et Jean, et il les conduisit seuls à lécart sur une haute montagne. Il fut transfiguré devant eux;."
MRK.9.3,"Bisendja bi nde bimeaka bongɛsɛ ipɛɛ mɛnɛ, pɛ nongo eka emɔti ta kpɔtɔ ebwani boimea ipɛɛ mondumba mua .","ses vêtements devinrent resplendissants, et dune telle blancheur quil nest pas de foulon sur la terre qui puisse blanchir ainsi."
MRK.9.4,Elia ko Mose babaimaneaka; badaka basola na Yesu.,"Élie et Moïse leur apparurent, sentretenant avec Jésus."
MRK.9.5,"Piɛlɛ abalaka na Yesu: «Labi , edi bopele lodae iya. Lopike bitondo bisato, emɔti tina e wɛ, ekina tina e Mose ko ekina tina e Elia.».","Pierre, prenant la parole, dit à Jésus: Rabbi, il est bon que nous soyons ici; dressons trois tentes, une pour toi, une pour Moïse, et une pour Élie."
MRK.9.6,"Aidjebaka eka ebobala, tengasa baimeaka na bɔɔ mɛnɛ!.","Car il ne savait que dire, leffroi les ayant saisis."
MRK.9.7,Itute ibahuaka na esi e nde ko ta itute imina moholi mokamaka: «Iyo adi Mwana o mbi oepaeli mokeani !».,"Une nuée vint les couvrir, et de la nuée sortit une voix: Celui-ci est mon Fils bien-aimé: écoutez-le!."
MRK.9.8,"Mbala emɔti, batingami baendjaka dɔngɔ na dɔngɔ, endolo baiyenɛkɛ naikina moto: oko Yesu yo mɛnɛ engbanga na bu.","Aussitôt les disciples regardèrent tout autour, et ils ne virent que Jésus seul avec eux."
MRK.9.9,"Ehole edaka bo batite ta ikoli, Yesu abasiaka boo badae pɛ botondea moto meako imenɛkɛ bo, mbunoko Mwana o Moto akasapusoabi ta ndanda e bago.","Comme ils descendaient de la montagne, Jésus leur recommanda de ne dire à personne ce quils avaient vu, jusquà ce que le Fils de lhomme fût ressuscité des morts."
MRK.9.10,"Babaneaka kɔpi emina, endolo badaka basahɔdjɔ: «Atingodjaka: Bosapusoa ta ndanda e bago nde?».","Ils retinrent cette parole, se demandant entre eux ce que cest que ressusciter des morts."
MRK.9.11,Na bea bahɔdjɔkɔ Yesu: «Tina ndani balehi ba mobeko bobalaka etungi Elia adue boso ?».,Les disciples lui firent cette question: Pourquoi les scribes disent-ils quil faut quÉlie vienne premièrement?.
MRK.9.12,Yesu abasɔmbedjaka: «Elia abwani bodua boso tine boisa misusu ta molɔngɔ. Endolo tina nda makomi makabale boo Mwana o Moto atungi aoke saya enɛnɛ ko bamoenɛbi eka ngasa ?.,"Il leur répondit: Élie viendra premièrement, et rétablira toutes choses. Et pourquoi est-il écrit du Fils de lhomme quil doit souffrir beaucoup et être méprisé?."
MRK.9.13,"Endolo mbi na balaka na nu: Elia aduaka ehele, ko bato bamonɔngedjaka moda mopalaka bo, elenge makomi mabalamaka tina e nde.».","Mais je vous dis quÉlie est venu, et quils lont traité comme ils ont voulu, selon quil est écrit de lui."
MRK.9.14,"Ehole ebatamaka bo na batingami bakina, baɛnɛkɛ emumu e bato ko balehi ba mobeko babomaka kitɛ na batingami bakina.","Lorsquils furent arrivés près des disciples, ils virent autour deux une grande foule, et des scribes qui discutaient avec eux."
MRK.9.15,"Ehole enɛkɛ emumu e bato Yesu, bakamoaka ko bapotaka tine bomoisea.","Dès que la foule vit Jésus, elle fut surprise, et accourut pour le saluer."
MRK.9.16,Abahɔdjɔkɔ: «Kitɛ abomakano na bu eye?».,Il leur demanda: Sur quoi discutez-vous avec eux?.
MRK.9.17,"Ta emumu e bato moto omɔti amosɔmbedjaka: «Molehi, nolwɛki mwana o mbi momi, tengasa atungeamaka na mwembo mobe mokamoimedje emimi.","Et un homme de la foule lui répondit: Maître, jai amené auprès de toi mon fils, qui est possédé dun esprit muet."
MRK.9.18,"Polo esusu mwembo momina ekatane mo mwana, bomodumbaka ta kpɔtɔ, na bea mapuli boimaka na nde ta monɔkɔ ko bokpɛkɛlɛkɛ mino, mokuku mosusu bopingaka. Nongɔnɔki batingami ba wɛ boo babengane mwembo momina, endolo bamohɔniti.».","En quelque lieu quil le saisisse, il le jette par terre; lenfant écume, grince des dents, et devient tout raide. Jai prié tes disciples de chasser lesprit, et ils nont pas pu."
MRK.9.19,Yesu abalaka na bu: «Bato bataka e bodima! Mbunoko ehole nda edabi mbi na nu? Mbunoko ehole nda nohɔneni? Duani na mwana!».,"Race incrédule, leur dit Jésus, jusques à quand serai-je avec vous? Jusques à quand vous supporterai-je? Amenez-le-moi. On le lui amena."
MRK.9.20,"Baduaka na mwana. Ehole enɛkɛ mwana Yesu, mwembo mobe mopukusaka mwana na ngulu mɛnɛ ko akwaka ta kpɔtɔ; aimeaka bobilingana ko mapuli maimaka ta monɔkɔ.","Et aussitôt que lenfant vit Jésus, lesprit lagita avec violence; il tomba par terre, et se roulait en écumant."
MRK.9.21,Yesu ahɔdjɔkɔ sange e nde: «Bihole beka biyeyoi yogo emina na nde?» Sange e nde asɔmbedjaka: «Donga ta bobwɛngɛ bo nde.,"Jésus demanda au père: Combien y a-t-il de temps que cela lui arrive? Depuis son enfance, répondit-il."
MRK.9.22,"Mbala isusu mwembo momina bomodumbaka ta mosa kaoko ta madiba bɛngi agwɛ. Endolo okapala, lokea ndjokwa ko lokamoa!».","Et souvent lesprit la jeté dans le feu et dans leau pour le faire périr. Mais, si tu peux quelque chose, viens à notre secours, aie compassion de nous."
MRK.9.23,Yesu abalaka na nde: «Okakoka! Misusu mikoki adi yona okadime.».,Jésus lui dit: Si tu peux!… Tout est possible à celui qui croit.
MRK.9.24,"Mbala emɔti, Sange mwana alɛbɛkɛ: «Nadimi, kamoani tine taka e bodima!».",Aussitôt le père de lenfant sécria: Je crois! Viens au secours de mon incrédulité!.
MRK.9.25,"Yesu aenɛkɛ emumu e bato baduaka mbuti na bu; agameaka mwembo mobe: «Wɛ mwembo mu mokimedje moto emimi, ima adi mwana pɛ bosɔmbɔ naikina!».","Jésus, voyant accourir la foule, menaça lesprit impur, et lui dit: Esprit muet et sourd, je te lordonne, sors de cet enfant, et ny rentre plus."
MRK.9.26,"Mwembo mobe moimaka adi mwana na bolɛbɛ ko na bopukusa mwana na ngulu mɛnɛ. Mwana aimeaka elenge moto agwi, ko bato banɛnɛ babalaka: «Agwi.».","Et il sortit, en poussant des cris, et en lagitant avec une grande violence. Lenfant devint comme mort, de sorte que plusieurs disaient quil était mort."
MRK.9.27,"Endolo Yesu amopeaka ta ebɔ, amoangɔdjɔkɔ ko mwana aemaka.","Mais Jésus, layant pris par la main, le fit lever. Et il se tint debout."
MRK.9.28,"Ehole eyanaka Yesu ta ndako batingami basasuaka na nde, bamohɔdjɔkɔ: «Tina nda iso lohɔniti bobengana mwembo momina?».","Quand Jésus fut entré dans la maison, ses disciples lui demandèrent en particulier: Pourquoi navons-nous pu chasser cet esprit?."
MRK.9.29,Yesu abalaka na bu: «Mondumba mo mwembo mua motungi boima oko na miongɔnɔ.».,Il leur dit: Cette espèce-là ne peut sortir que par la prière.
MRK.9.30,"Yesu na batingami ba nde badongaka ta polo emina, bakatisaka ibonga i Galilea; ko aipalaka boo bato badjebe polo edaka yo.","Ils partirent de là, et traversèrent la Galilée. Jésus ne voulait pas quon le sût."
MRK.9.31,"Endja, mondumba molakaka yo batingami ba nde: «Mwana o Moto adi mbuti akabame ta mɔmɔ ma bato, bamowabi; ko ngɔngɔ i masu masato, asapusoabi ta bogwa.».","Car il enseignait ses disciples, et il leur dit: Le Fils de lhomme sera livré entre les mains des hommes; ils le feront mourir, et, trois jours après quil aura été mis à mort, il ressuscitera."
MRK.9.32,Endolo batingami baisipoaka tine kɔpi emina ko badaka na bɔɔ bomohɔdjɔ.,"Mais les disciples ne comprenaient pas cette parole, et ils craignaient de linterroger."
MRK.9.33,"Ehole eimeaka bo ta ibonga i Kapalanauma, bakweaka ta ndako. Yesu ahɔdjɔkɔ batingami ba nde: «Kitɛ ebomakino na ndjea e ye?».","Ils arrivèrent à Capernaüm. Lorsquil fut dans la maison, Jésus leur demanda: De quoi discutiez-vous en chemin?."
MRK.9.34,"Endolo bo bapɔpɔnɔkɔ; tengasa na ndjea, babomaka kitɛ tine bodjeba moto onɔi binande na gala.","Mais ils gardèrent le silence, car en chemin ils avaient discuté entre eux pour savoir qui était le plus grand."
MRK.9.35,"Na bea Yesu asadedjaka, abeaka batingami domi na ibae ko abalaka na bu: «Yona apalaka adae moto o boso, bopele adae moto o ngɔngɔ ko mosali o bato basusu.».","Alors il sassit, appela les douze, et leur dit: Si quelquun veut être le premier, il sera le dernier de tous et le serviteur de tous."
MRK.9.36,Atombaka mwana mokɛkɛ amoemeaka ta ndanda e bobo; ngɔngɔ i bomotomba na mɔmɔ ma nde abalaka na bu:.,"Et il prit un petit enfant, le plaça au milieu deux, et layant pris dans ses bras, il leur dit:."
MRK.9.37,"«Moto mosusu oasɔi mwana na kombe e mbi elenge mwana i yo, asɔini mbi mɛnɛ; ko yona oasɔi mbi, editi mbi, endolo asɔi yona olomani.».","Quiconque reçoit en mon nom un de ces petits enfants me reçoit moi-même; et quiconque me reçoit, reçoit non pas moi, mais celui qui ma envoyé."
MRK.9.38,"Yoane abalaka na nde: «Molehi, loeni moto omɔti bobengana miembo mibe na kombe e wɛ ko lopalaki lomosie, tine boo aditi engbanga emɔti na su.».","Jean lui dit: Maître, nous avons vu un homme qui chasse des démons en ton nom; et nous len avons empêché, parce quil ne nous suit pas."
MRK.9.39,"Endolo Yesu asɔmbedjaka: «Pɛ bomosiani, tengasa moto aboaniti bobala bobe tina e mbi, bea ngɔngɔ akɔe embete ebokamoa na kombe e mbi.","Ne len empêchez pas, répondit Jésus, car il nest personne qui, faisant un miracle en mon nom, puisse aussitôt après parler mal de moi."
MRK.9.40,"Tengasa moto odi pɛ boda na soki na su, adi o biso.",Qui nest pas contre nous est pour nous.
MRK.9.41,"Moto obapabi kɔbɔ e madiba tine boo odini bato bakilito, okobea, nabali na nu edi soti: adiabi iputi i nde.».","Et quiconque vous donnera à boire un verre deau en mon nom, parce que vous appartenez à Christ, je vous le dis en vérité, il ne perdra point sa récompense."
MRK.9.42,"«Endolo yona ataedjake ibaku ta omɔti o bana bakɛkɛ ibakadimeni, ebwani bopele na nde bomotingea ibanga igbɔgbɔ ta dɔli ko bomodumba ta duwa.","Mais, si quelquun scandalisait un de ces petits qui croient, il vaudrait mieux pour lui quon lui mît au cou une grosse meule de moulin, et quon le jetât dans la mer."
MRK.9.43,"Ekadabo ebɔ e wɛ ekolome ta bobe, elena; enɔi na bopele tina e wɛ, bokwea na ebɔ emɔti ta mohelo mopele, ta polo ebobanea mɔmɔ mabae ko bokɛ na mu ta ipelu, ta mosa mokadae pɛ bodimea. .","Si ta main est pour toi une occasion de chute, coupe-la; mieux vaut pour toi entrer manchot dans la vie."
MRK.9.44,"Oho, timo bodɛkɛ mikuku mikadae pɛ bogwa ko ta mosa mokadae pɛ bodimea .","que davoir les deux mains et daller dans la géhenne, dans le feu qui ne séteint point."
MRK.9.45,"Ekadabo eko e wɛ ekolome ta bobe, elena; enɔi na bopele tina e wɛ bokwea ta mohelo mopele na eko emɔti ta polo ebobanea mako mabae ko odumbame ta ipelu. .","Si ton pied est pour toi une occasion de chute, coupe-le; mieux vaut pour toi entrer boiteux dans la vie."
MRK.9.46,"Oho,Timo bodɛkɛ mikuku mikadae pɛ bogwa ko ta mosa mokadae pɛ bodimea.","que davoir les deux pieds et dêtre jeté dans la géhenne, dans le feu qui ne séteint point."
MRK.9.47,"Ekadabo diso lolomaka ta bobe, longodja; enɔi bopele tine wɛ bokwea ta Bokumu bo Ndjakomba na diso imɔti ta polo ebobanea miso mabae ko odumbame ta ipelu.","Et si ton œil est pour toi une occasion de chute, arrache-le; mieux vaut pour toi entrer dans le royaume de Dieu nayant quun œil, que davoir deux yeux et dêtre jeté dans la géhenne."
MRK.9.48,"Oho,Timo bodɛkɛ mikuku mikadae pɛ bogwa ko mosa mokadae pɛ bodimea.","où leur ver ne meurt point, et où le feu ne séteint point."
MRK.9.49,"Na bea, moda mokalɛlebo ta tina e bokpa bo monana, okobea moda momɔti babamekabi na saya e mosa .",Car tout homme sera salé de feu.
MRK.9.50,"«Monana edi eka epele; endolo mokataka ngɛngɛ, wasɔmbedjake bokpa bomina na ye? Daani na monana ta tei e bino ko daani na bogo ino na bakina.».","Le sel est une bonne chose; mais si le sel devient sans saveur, avec quoi lassaisonnerez-vous?."
MRK.10.1,"Ehole ekinaka Yesu ibonga imina, ahulaka ta ibonga i Yudea ko ta pamba e ibonga ikina i Yolodane. Emumu e bato baputoanaka mbuti na nde, ko abangaka bobaleha, elenge edaka elama e nde.","Jésus, étant parti de là, se rendit dans le territoire de la Judée au-delà du Jourdain. La foule sassembla de nouveau près de lui, et selon sa coutume, il se mit encore à lenseigner."
MRK.10.2,Bapalusai babatamaka mbuti na nde bɛngi bamohɔdje ihɔdjɔ i bomeka. Bamohɔdjɔkɔ: «Mobeko mo biso malomaka momi bodongedja mwali o nde ta moki?».,"Les pharisiens labordèrent; et, pour léprouver, ils lui demandèrent sil est permis à un homme de répudier sa femme."
MRK.10.3,Yesu abasɔmbedjaka: «Ta mobeko mo Mose ekomama nde?».,Il leur répondit: Que vous a prescrit Moïse?.
MRK.10.4,Bamosɔmbedjaka: «Mose apaka enɔli adi momi e bokomea mwali mokanda mobowa moki .».,"Moïse, dirent-ils, a permis décrire une lettre de divorce et de répudier."
MRK.10.5,"Na bea Yesu abalaka na bu: «Mose akomaka mobeko mua, tine boo odini na milema mipipo.",Et Jésus leur dit: Cest à cause de la dureté de votre cœur que Moïse vous a donné ce précepte.
MRK.10.6,"Endolo ta mbangi e losusu, Ndjakomba ayoaka bato: Momi ko mwali, moda mabalaka makomi .","Mais au commencement de la création, Dieu fit lhomme et la femme;."
MRK.10.7,"Na tina emina, momi akinakabi sange e nde na nange e nde ko aputoanabi na mwali o nde.","cest pourquoi lhomme quittera son père et sa mère, et sattachera à sa femme."
MRK.10.8,"ko bo babae baimeabi moto omɔti. Na bea, batadabi naikina bato babae, endolo moto omɔti.","et les deux deviendront une seule chair. Ainsi ils ne sont plus deux, mais ils sont une seule chair."
