verse_key,ngc,fr
MRK.14.31,Ekahia Petolo abalaka mbala na mbala bo: «Nongo nakaimea mbuti na bogwa nabwaniti boinganea.» Ko ibo basusu babala oko mondumba momina momɔti.,"Mais Pierre reprit plus fortement: Quand il me faudrait mourir avec toi, je ne te renierai pas. Et tous dirent la même chose."
MRK.14.32,"Baimea ta polo emɔti iyena ekabee ibo na kombe e Getesemani , ko Yesu abala na batingami ba nde bo: «Daani iyaya, nakɛi angɔnɔ.».","Ils allèrent ensuite dans un lieu appelé Gethsémané, et Jésus dit à ses disciples: Asseyez-vous ici, pendant que je prierai."
MRK.14.33,"Atomba Petelo, Djake ko na Yoane. Abanga booka bokɛsɛdji ko na bɔɔ.","Il prit avec lui Pierre, Jacques et Jean, et il commença à éprouver de la frayeur et des angoisses."
MRK.14.34,ko abala na bu bo: «Molema mo mbi molumi na bokɛsɛdji mbuti na bogwa; dikani iyaya ko osɛndjɛlɛni.».,"Il leur dit: Mon âme est triste jusquà la mort; restez ici, et veillez."
MRK.14.35,"Akɛɛ adaa bohali na bu, akwaka ta kpɔtɔ ko angɔnɔkɔ bɛngi, ekabɔngɔ, adae pɛpɛ bodaa na ehole iyeye e saya ta boso bo nde.","Puis, ayant fait quelques pas en avant, il se jeta contre terre, et pria que, sil était possible, cette heure séloignât de lui."
MRK.14.36,"Aangɔnɔkɔ bo: «Aba , Sesa, pɛpɛ nongo modjɔ momɔti mo onɔi; dongedja keni iyeye e saya mbuti na mbi. Ndelo esusu pɛpɛ bokɔ modjɔ imumu mopalakadea mbi, endelo kɔɔ imumu mopalakadea wɛ.».","Il disait: Abba, Père, toutes choses te sont possibles, éloigne de moi cette coupe! Toutefois, non pas ce que je veux, mais ce que tu veux."
MRK.14.37,"Ahula ko aso abatanea bawɛli hiɔ. Ko abala na Petelo bo: «Simona, owɛi? Ohɔniti bodaa mɔsu nongo ngonga emɔti bɛngi osɛndjɛleni?.","Et il vint vers les disciples, quil trouva endormis, et il dit à Pierre: Simon, tu dors! Tu nas pu veiller une heure!."
MRK.14.38,"Sɛndjɛlɛni ko angɔnɔni, bɛngi osakamekamani. Mwembo modii na ngulu, endelo mokuku modii na bwɛmbu.».","Veillez et priez, afin que vous ne tombiez pas en tentation; lesprit est bien disposé, mais la chair est faible."
MRK.14.39,Asɔmbɔ naikina angɔnɔ ko abala oko midjɔ mimina mimɔti.,"Il séloigna de nouveau, et fit la même prière."
MRK.14.40,Asɔmbɔ naikina ta polo ekina iyo batingami ba nde ko abatanea bawɛli; baihɔnɔkɔ bodaa mɔsu. Ko baidiaka nongo eka emɔti e bomobalea.,"Il revint, et les trouva encore endormis; car leurs yeux étaient appesantis. Ils ne surent que lui répondre."
MRK.14.41,Asɔmbɔ naikina mbala e basato ko abala na bu bo: «Edɛdiyeye obwanini bowɛni ko osahemedjeni mweka? Ehole emina eimei bɛngi Mwana o moto akabame ta mabɔ ma bato ba pekato.,"Il revint pour la troisième fois, et leur dit: Dormez maintenant, et reposez-vous! Cest assez! Lheure est venue; voici, le Fils de lhomme est livré aux mains des pécheurs."
MRK.14.42,"Angɔni! Lokɛeni! indjani, moto iyoyo okabakadeani aimei!».","Levez-vous, allons; voici, celui qui me livre sapproche."
MRK.14.43,"Oko ta ehole edaka Yesu abala mɛko mimina, Yudhasi, omɔti o batingami doomi na babae, aimea engbanga emɔti na bato banɛnɛ bapeli bipeko bi bila ko na pengu. Balomamaka na banganga ba Ndjakomba banɛnɛnɛnɛ, balehi ba mobeko, ko na basuku.","Et aussitôt, comme il parlait encore, arriva Judas lun des douze, et avec lui une foule armée dépées et de bâtons, envoyée par les principaux sacrificateurs, par les scribes et par les anciens."
MRK.14.44,"Yudhasi, iyoyo okabaka Yesu ainedja emumu embete iyeye: «Moto iyoyo opadea mbi ekɔpi, edii iyo. Mopeani, mobaneani bopele.».","Celui qui le livrait leur avait donné ce signe: Celui que je baiserai, cest lui; saisissez-le, et emmenez-le sûrement."
MRK.14.45,"Ehole eimɛa bo na nde mbuti na Yesu, Yudhasi abatama mbuti na nde ko abala na nde bo: «Molehi!» Ko amopa ekɔpi.","Dès quil fut arrivé, il sapprocha de Jésus, disant: Rabbi! Et il le baisa."
MRK.14.46,Iboa bakina babakea mɔmɔ diko di Yesu ko baso bamopea.,"Alors ces gens mirent la main sur Jésus, et le saisirent."
MRK.14.47,Ekahia omɔti ta tei e ibia badaaka ena atomba mɔmbi mo nde akwɛlɛ mosali o nganga o Ndjakomba o monɛnɛ ko aso amolena itoi .,"Un de ceux qui étaient là, tirant lépée, frappa le serviteur du souverain sacrificateur, et lui emporta loreille."
MRK.14.48,Yesu abala bo: «Edaki mbi mokondji o batɔmbɔki bɛngi odoeni na mɛmbi ko na pengu apeani?».,"Jésus, prenant la parole, leur dit: Vous êtes venus, comme après un brigand, avec des épées et des bâtons, pour vous emparer de moi."
MRK.14.49,"Masu masusu nadaaka na nu ta tepelo ko nalehaka, oidoani apeanini. Endelo edii oto bɛngi Makomi makokedjame.","Jétais tous les jours parmi vous, enseignant dans le temple, et vous ne mavez pas saisi. Mais cest afin que les Écritures soient accomplies."
MRK.14.50,Iboa batingami basusu bamokina ko batia .,"Alors tous labandonnèrent, et prirent la fuite."
MRK.14.51,"Mwenga omɔti atingamaka ngɔngɔ dji Yesu, asadingaka na dala, ko bamopea.","Un jeune homme le suivait, nayant sur le corps quun drap. On se saisit de lui;."
MRK.14.52,"ekahia iyo, asundola dala ko aso atia mbundu.","mais il lâcha son vêtement, et se sauva tout nu."
MRK.14.53,"Bakɛɛ na Yesu ta dii nganga o Ndjakomba o monɛnɛ, iho baputoana na bakondji ba banganga ba Ndjakomba banɛnɛnɛnɛ, basuku ko na balehi ba mobeko.","Ils emmenèrent Jésus chez le souverain sacrificateur, où sassemblèrent tous les principaux sacrificateurs, les anciens et les scribes."
MRK.14.54,"Petelo akimana Yesu tee oko ta ikanga di nganga o Ndjakomba o monɛnɛ. Iho, adaaka na mobondo esika emɔti na sindjili ba nde aokaka mosa.","Pierre le suivit de loin jusque dans lintérieur de la cour du souverain sacrificateur; il sassit avec les serviteurs, et il se chauffait près du feu."
MRK.14.55,"Banganga ba Ndjakomba banɛnɛnɛnɛ na Ikita inɛnɛ di Bayudha bahombaka tati ebwani boloma Yesu ta yogo, baiebolodjaka.","Les principaux sacrificateurs et tout le sanhédrin cherchaient un témoignage contre Jésus, pour le faire mourir, et ils nen trouvaient point;."
MRK.14.56,"Modjɔ mo bato banɛnɛ, babalaka tati dji bokuta tina e Yesu , endelo ibo basusu batikoanaka milɔkɔ.","car plusieurs rendaient de faux témoignages contre lui, mais les témoignages ne saccordaient pas."
MRK.14.57,Bato bakina bangɔkɔ ko bakosa na Yesu mɛko bo:.,"Quelques-uns se levèrent, et portèrent un faux témoignage contre lui, disant:."
MRK.14.58,"«Lokaka abala bo: Mbi nabukabi tepelo iyeye ekɔɔmɔ na mabɔ ma bato, ko ngɔngɔ dji masu masato nabwani natonge ekina iyeye edaa pɛpɛ botongama na mɔmɔ ma bato .».","Nous lavons entendu dire: Je détruirai ce temple fait de main dhomme, et en trois jours jen bâtirai un autre qui ne sera pas fait de main dhomme."
MRK.14.59,"Endelo ta modjɔ momina, batikoanaka milɔkɔ mi bobo.",Même sur ce point-là leur témoignage ne saccordait pas.
MRK.14.60,Iboa nganga o Ndjakomba o monɛnɛ angɔ ta boso bo Ikita ko awadja Yesu bo: «Wɛ obwaniti nongo bosɔmbedja eka emɔti ta tati idjidji djiopundakadea na bu?».,"Alors le souverain sacrificateur, se levant au milieu de lassemblée, interrogea Jésus, et dit: Ne réponds-tu rien? Quest-ce que ces gens déposent contre toi?."
MRK.14.61,"Ekahia Yesu apɔpɔnɔkɔ, aisɔmbedjaka nongo eka emɔti. Nganga o Ndjakomba o monɛnɛ amowadjaka na ikina bo: «Wɛ odii Masiya, Mwana o Ndjakomba iyo Odjongoama?».","Jésus garda le silence, et ne répondit rien. Le souverain sacrificateur linterrogea de nouveau, et lui dit: Es-tu le Christ, le Fils du Dieu béni?."
MRK.14.62,Yesu amosɔmbedja bo: «Edii mbi. Onɛbini Mwana o moto adii ta ebɔ e baami e Ndjakomba Onɔi na Ngulu; ko bodonga ta matute o diko .».,"Jésus répondit: Je le suis. Et vous verrez le Fils de lhomme assis à la droite de la puissance de Dieu, et venant sur les nuées du ciel."
MRK.14.63,Iboa nganga o Ndjakomba o monɛnɛ aala bisendja bi nde ko abala bo: «Lohombakadea naikina ba temo ntina nda!.,"Alors le souverain sacrificateur déchira ses vêtements, et dit: Quavons-nous encore besoin de témoins?."
MRK.14.64,Okini mondumba mosasinga iyo Ndjakomba! Olɛdjɛkɛdeani na modjɔ momina bo?» Ko ibo basusu bamodumba na ikambo ko badhimedja bo abwani na bogwa.,Vous avez entendu le blasphème. Que vous en semble? Tous le condamnèrent comme méritant la mort.
MRK.14.65,"Bakina ta tei e bobo babanga bomotwea masɔi, bamonanga esendja ta miso, bomoboma mabɔtɔ ko babala na nde bo: «Sainedja bo odii motɛli! Loinedja osa oboma nda!» Ngɔngɔ djimina, sindjili batomba Yesu ko babanga bomoboma bipapata.","Et quelques-uns se mirent à cracher sur lui, à lui voiler le visage et à le frapper à coups de poing, en lui disant: Devine! Et les serviteurs le reçurent en lui donnant des soufflets."
MRK.14.66,"Ehole edaka Petelo na mobondo ta ikanga, mwali omɔti adoa ena, adaaka mosali mwali omɔti o nganga o Ndjakomba o monɛnɛ.","Pendant que Pierre était en bas dans la cour, il vint une des servantes du souverain sacrificateur."
MRK.14.67,"Aɛnɛ Petelo iyo ookaka mosa, amokokoledja ko abala na nde bo: «Wɛ pongono, oidaaka na Yesu, moto o Nadjalɛtɛ.».","Voyant Pierre qui se chauffait, elle le regarda, et lui dit: Toi aussi, tu étais avec Jésus de Nazareth."
MRK.14.68,"Petolo aingana ko amosɔmbedja bo: «Nitasipoakadea eka epalakadea wɛ bobala.» Ngɔngɔ djimina aimana sokolu, ta monɔkɔ mo ndako. Iboa kɔkɔ moomi abekoa.","Il le nia, disant: Je ne sais pas, je ne comprends pas ce que tu veux dire. Puis il sortit pour aller dans le vestibule. Et le coq chanta."
MRK.14.69,Endelo mosali mwali amoenɛ na ikina ko abanga botɔndea bato ibia badaaka ena bo: «Moto iyoyo adii omɔti o bobo!».,"La servante, layant vu, se mit de nouveau à dire à ceux qui étaient présents: Celui-ci est de ces gens-là. Et il le nia de nouveau."
MRK.14.70,"Endelo Petelo aingana naikina. Ngɔngɔ djimina, ibia badaaka ena babala na nde bo: «Sooti mɛnɛ odii omɔti o ibia badaaka na nde, modjɔ mo wɛ pongono odii moto o Galileya».","Peu après, ceux qui étaient présents dirent encore à Pierre: Certainement tu es de ces gens-là, car tu es Galiléen."
MRK.14.71,"Iboa, Petelo akata seleka bo: «Oko ta kombe e Ndjakomba, nitadjebakadea moto iyona.».",Alors il commença à faire des imprécations et à jurer: Je ne connais pas cet homme dont vous parlez.
MRK.14.72,"Oko ta ehole emina, kɔkɔ abekoa mbala e babae, iboa, Petelo abanga bolɛdjɛ mɛko mibalaka Yesu na nde bo: «Boso bo kɔkɔ abekoe, oinganeadeani mbala djisato.» Petelo aoka ndjokwa ta molema ko aso abanga boyea biyo.","Aussitôt, pour la seconde fois, le coq chanta. Et Pierre se souvint de la parole que Jésus lui avait dite: Avant que le coq chante deux fois, tu me renieras trois fois. Et en y réfléchissant, il pleurait."
MRK.15.1,"Na ihindihindi, banganga ba Ndjakomba banɛnɛnɛnɛ baputoana engbanga emɔti na basuku ko na balehi ba mobeko, edaka Ikita inɛnɛ. Ngɔngɔ dji bonanga Yesu mbɔti, bakɛɛ na nde ko bamokaba ta mabɔ ma Pilato.","Dès le matin, les principaux sacrificateurs tinrent conseil avec les anciens et les scribes, et tout le sanhédrin. Après avoir lié Jésus, ils lemmenèrent, et le livrèrent à Pilate."
MRK.15.2,Pilato amowadja bo: «Wɛ odii mokondji o Bayudha?» Yesu amosɔmbedja bo: «Omobali.».,Pilate linterrogea: Es-tu le roi des Juifs? Jésus lui répondit: Tu le dis.
MRK.15.3,Banganga ba Ndjakomba banɛnɛnɛnɛ bapundaka Yesu na midjɔ minɛnɛ.,Les principaux sacrificateurs portaient contre lui plusieurs accusations.
MRK.15.4,Pilato amowadja na ikina: «Wɛ obwaniti bosɔmbedja nongo eka emɔti ta midjɔ mibalakadea ibo na wɛ?».,Pilate linterrogea de nouveau: Ne réponds-tu rien? Vois de combien de choses ils taccusent.
MRK.15.5,"Ekahia Yesu aisɔmbedja nongo eka emɔti , ko Pilato aso akamwa bobuke mɛnɛ.","Et Jésus ne fit plus aucune réponse, ce qui étonna Pilate."
MRK.15.6,"Engi eyenga e tɛke e Pasika, Pilato adaaka na momɛsɛno mo boimedjaka moto omɔti ta bɔlɔkɔ, bobwana na posa e bato.","A chaque fête, il relâchait un prisonnier, celui que demandait la foule."
MRK.15.7,"Enakoboa, ta ehole emina moto omɔti na kombe e Balabasi adaaka ta bɔlɔkɔ engbanga emɔti na bapundji ibia baowaka moto omɔti, ehole ekɔkɔ bo mongangale.","Il y avait en prison un nommé Barabbas avec ses complices, pour un meurtre quils avaient commis dans une sédition."
MRK.15.8,Emumu e bato bakɛɛ ta dii iyo ko bamowadja akɔe oko mondumba momɛsɛnɛkɛ iyo bokɔ.,"La foule, étant montée, se mit à demander ce quil avait coutume de leur accorder."
MRK.15.9,Pilato abasɔmbedja bo: «Opalakadeani natingoeni mokondji o Bayudha?».,Pilate leur répondit: Voulez-vous que je vous relâche le roi des Juifs?.
MRK.15.10,"Modjɔ mo, Pilato adjebaka bo, banganga ba Ndjakomba banɛnɛnɛnɛ bamokaba ta dii iyo tina e ikuwa.",Car il savait que cétait par envie que les principaux sacrificateurs lavaient livré.
MRK.15.11,Endelo banganga ba Ndjakomba banɛnɛnɛnɛ balindedja emumu e bato bɛngi baimanedje Balabasi.,"Mais les chefs des sacrificateurs excitèrent la foule, afin que Pilate leur relâchât plutôt Barabbas."
MRK.15.12,Pilato asɔmbɔ bobawadja naikina bo: «Epalakadea ino nakɔe na moto iyoyo okabee bo mokondji o Bayudha nde?».,"Pilate, reprenant la parole, leur dit: Que voulez-vous donc que je fasse de celui que vous appelez le roi des Juifs?."
MRK.15.13,bagama naikina bo: «Mobaka ta ekulusu!».,Ils crièrent de nouveau: Crucifie-le!.
MRK.15.14,Pilato abawadjaka bo: «Bobe bokɔi iyo nda?» Ekahia bagama naikina na ngulu bo: «Mobaka ta ekulusu!».,Pilate leur dit: Quel mal a-t-il fait? Et ils crièrent encore plus fort: Crucifie-le!.
MRK.15.15,"Pilato bɛngi atitedje milema mi emumu e bato, abaimedja Balabasi, ngɔngɔ djimina abomedja Yesu ndii ko amopa ta mabɔ ma bobo bɛngi bakɛe amobaka ta ekulusu.","Pilate, voulant satisfaire la foule, leur relâcha Barabbas; et, après avoir fait battre de verges Jésus, il le livra pour être crucifié."
MRK.15.16,Basoda bakɛɛ na Yesu ta tei e opango bo gupɛlɛnɛlɛ ko bakɛɛ asabeyana engbanga e bobo esusu.,"Les soldats conduisirent Jésus dans lintérieur de la cour, cest-à-dire, dans le prétoire, et ils assemblèrent toute la cohorte."
MRK.15.17,"Balwadja Yesu mokoto mokpetu, bakɔɔ isuku di ndjumbɛ diiyoa ibo ko baibakea ta molo mo nde.","Ils le revêtirent de pourpre, et posèrent sur sa tête une couronne dépines, quils avaient tressée."
MRK.15.18,Ngɔngɔ djiimina babanga bomoisea bo: «Mokondji o Bayudha bwandae!».,"Puis ils se mirent à le saluer: Salut, roi des Juifs!."
MRK.15.19,"Bamobomaka na mobalake mo mososongo ta molo, bamotwɛaka masɔi ta boso ko badaaka na magbunda ko bongulama ta boso bonde.","Et ils lui frappaient la tête avec un roseau, crachaient sur lui, et, fléchissant les genoux, ils se prosternaient devant lui."
MRK.15.20,Ehole esidja ibo bomosɛkɛ bamoiwa mokoto mokpetu ko bamosɔmbedja bisendja bi nde. Ngɔngɔ djimina baimanaka na nde sokolu ko bakɛɛ amobaka ta ekulusu.,"Après sêtre ainsi moqués de lui, ils lui ôtèrent la pourpre, lui remirent ses vêtements, et lemmenèrent pour le crucifier."
MRK.15.21,"Moto omɔti o Silɛne, kombe e nde Simona, sange e Alekɛdjandɛlɛ na Lupusi, anɔɔkɔ na ndjea emina ta ihule di gbie. Basoda bamolomaka na ngulu bɛngi atombe ekulusu e Yesu.","Ils forcèrent à porter la croix de Jésus un passant qui revenait des champs, Simon de Cyrène, père dAlexandre et de Rufus;."
MRK.15.22,"Bakɛɛ na Yesu ta esika ekabee bo Gologota, iyeye etingodjakadea bo esika e «Engɔngɔlɔ e molo».","et ils conduisirent Jésus au lieu nommé Golgotha, ce qui signifie lieu du crâne."
MRK.15.23,"Bamopa vino eputoanake na mile, endelo Yesu alona boemwaka.","Ils lui donnèrent à boire du vin mêlé de myrrhe, mais il ne le prit pas."
MRK.15.24,"Ngɔngɔ djimina bamobaka ta ekulusu ko bakabana bisendja bi nde, baboma djeke bɛngi badjebe eka ebwani bodia moto na moto.","Ils le crucifièrent, et se partagèrent ses vêtements, en tirant au sort pour savoir ce que chacun aurait."
MRK.15.25,Edaka ta ngonga e ibua e ehuma ehole emobaka ibo ta ekulusu.,"Cétait la troisième heure, quand ils le crucifièrent."
MRK.15.26,Bakomaka tina e modjɔ mogwa na nde ta epasa e ibaya bo: «Mokondji o Bayudha».,Linscription indiquant le sujet de sa condamnation portait ces mots: Le roi des Juifs.
MRK.15.27,"Basoda babaka pongono bapundji babae ta bikulusu engbanga emɔti na Yesu, omɔti ta ebɔ e nde e baami ko okina ta ebɔ e nde e bali. .","Ils crucifièrent avec lui deux brigands, lun à sa droite, et lautre à sa gauche."
MRK.15.28,Iyena edii bokokedjama bobala Makomi bo: «Iyo adaaka ta tei e bapundji.».,Ainsi fut accompli ce que dit lÉcriture: Il a été mis au nombre des malfaiteurs.
MRK.15.29,"Bato badaaka banɔ na ndjea bomosingaka ko bagbɔkeaka melo; babala na nde bo: «Ee! Wɛ te moto obalaka bo obukadea tepelo, ngɔngɔ dji masu masato ko obwani boetonga.","Les passants linjuriaient, et secouaient la tête, en disant: Hé! toi qui détruis le temple, et qui le rebâtis en trois jours."
MRK.15.30,"saheledja wɛ mɛnɛ, oko tita ta ekulusu!».","sauve-toi toi-même, en descendant de la croix!."
MRK.15.31,"Banganga ba Ndjakomba banɛnɛnɛnɛ ko balehi ba mobeko basɛkɛkɛ Yesu oko mondumba momina ko basabaleanaka bo: «Aheledjaka bato bakina, iboa iyo mɛnɛ abwaniti bosaheledja!.","Les principaux sacrificateurs aussi, avec les scribes, se moquaient entre eux, et disaient: Il a sauvé les autres, et il ne peut se sauver lui-même!."
MRK.15.32,"Wɛ okadaa Masiya, mokondji o Isalɛlɛ, tita edɛdiyeye ta ekulusu! Lokaenɛdea na miso, iboa loso lodhime.» Bato babae ibia babakamaka ta ekulusu engbanga emɔti na nde bamosingaka, pongono.","Que le Christ, le roi dIsraël, descende maintenant de la croix, afin que nous voyions et que nous croyions! Ceux qui étaient crucifiés avec lui linsultaient aussi."
MRK.15.33,"Ta ndelo e midhi, modidi mokwa ta kpɔtɔ isusu tee mbunoko ta ngonga e basato e mɔkɔmɔkɔ.","La sixième heure étant venue, il y eut des ténèbres sur toute la terre, jusquà la neuvième heure."
MRK.15.34,"Ta ngonga e basato ngɔngɔ dji midhi, Yesu agama na ngulu bo: «Eloi, Eloi, lamasabakatani?» Etingodji bo: «Ndjakomba o mbi, Ndjakomba o mbi, tina ndani okinini?».","Et à la neuvième heure, Jésus sécria dune voix forte: Éloï, Éloï, lama sabachthani? ce qui signifie: Mon Dieu, mon Dieu, pourquoi mas-tu abandonné?."
MRK.15.35,"Bato bakina ibia badaaka ena aoka bo abala iboa baso babalaka bo: «Okani, abeakadea Eliya!».","Quelques-uns de ceux qui étaient là, layant entendu, dirent: Voici, il appelle Élie."
MRK.15.36,"Moto omɔti ta tei e bobo apota ebango aisa imbusu ta vino e ngai ta sɔngɔ e mososongo, apa Yesu bɛngi amwake ko abala bo: «Loindje kaoko Eliya o nde adoadea amobakoa ta ekulusu!».","Et lun deux courut remplir une éponge de vinaigre, et, layant fixée à un roseau, il lui donna à boire, en disant: Laissez, voyons si Élie viendra le descendre."
MRK.15.37,Ekahia Yesu agama na ngulu ko atsoea molema.,"Mais Jésus, ayant poussé un grand cri, expira."
MRK.15.38,Esendja enɛnɛ edaaka ta ndanda e Esika Esɛnɔke na Esika enɔi Esɛnɔke ta tepelo ealea bipasa bibae bobanga o diko mbunoko nase.,"Le voile du temple se déchira en deux, depuis le haut jusquen bas."
MRK.15.39,"Mokondji o basodha mokama iyoo oemaka ta boso bo Yesu aɛnɛ mondumba mogwa Yesu ko aso abala bo: «Sooti mɛnɛ, moto iyoo adaaka Mwana o Ndjakomba!».","Le centenier, qui était en face de Jésus, voyant quil avait expiré de la sorte, dit: Assurément, cet homme était Fils de Dieu."
MRK.15.40,"Ndambo e bali badaaka baemi ena, ibo pongono, baɛnɛkɛ midjɔ mimina misusu na bohali. Ta tei e bobo, edaka Malia o ngando e Magadala, Malia, nange e Djake, iyoyo obeaka ibo mwana o ngɔngɔ na Djodje, ko na Salome.","Il y avait aussi des femmes qui regardaient de loin. Parmi elles étaient Marie de Magdala, Marie, mère de Jacques le mineur et de Joses, et Salomé."
MRK.15.41,Bali bamina badaaka bamokimana ko bomokɔmedjaka ehole edaaka iyo ta Galileya. Edaaka pongono na bakina bali banɛnɛ ibia baiweaka na nde ta Yelusalɛmɛ.,"qui le suivaient et le servaient lorsquil était en Galilée, et plusieurs autres qui étaient montées avec lui à Jérusalem."
MRK.15.42,"Busa boimeaka mɔkɔmɔkɔ, edaaka busa bo Mosɛlingo mo sabata.","Le soir étant venu, comme cétait la préparation, cest-à-dire, la veille du sabbat."
MRK.15.43,"Yosepu moto o Alimatayo, adaaka ta engbanga e Ikita dinɛnɛ ko bamosumaka bobuke mɛnɛ, ambaka na ingbangba inɛnɛ Bokumu bo Ndjakomba. Akɛɛ na bosusu mɛnɛ awadja Pilato ebembe e Yesu.","arriva Joseph dArimathée, conseiller de distinction, qui lui-même attendait aussi le royaume de Dieu. Il osa se rendre vers Pilate, pour demander le corps de Jésus."
MRK.15.44,Pilato akamwa ehole aoka iyo bo Yesu agwi. Iboa abea mokondji o basodha mokama ko amowadja bo: «Yesu agwaki ehele?».,Pilate sétonna quil fût mort si tôt; fit venir le centenier et lui demanda sil était mort depuis longtemps.
MRK.15.45,"Iyana amosɔmbedja mokondji o basodha bo Yesu agwi, Pilato apa Yosepu ndjea atombe ebembe e Yesu.","Sen étant assuré par le centenier, il donna le corps à Joseph."
MRK.15.46,"Yosepu asomba dala e lino, atitedja ebembe e Yesu ta ekulusu, aehua na esendja emina ko aepusea ta mombɔndɔ molongaka iyo ta tei e ibanga dinɛnɛ. Ngɔngɔ djimina adipa monɔkɔ mo mombɔndɔ momina na ibanga dikina dimɔti dinɛnɛ.","Et Joseph, ayant acheté un linceul, descendit Jésus de la croix, lenveloppa du linceul, et le déposa dans un sépulcre taillé dans le roc. Puis il roula une pierre à lentrée du sépulcre."
MRK.15.47,Malia o ngando e Magadala na Malia nange Djodje baindjaka esika emopuseaka ibo.,"Marie de Magdala, et Marie, mère de Joses, regardaient où on le mettait."
MRK.16.1,"Ngnɔgɔ dji busa bo sabata, Malia o ngando e Magadala, Malia nange Djake, ko na Salome basomba malasi ma so epele bɛngi bakɛe asopea ebembe e Yesu ekakane edae pɛpɛ bopɔ.","Lorsque le sabbat fut passé, Marie de Magdala, Marie, mère de Jacques, et Salomé, achetèrent des aromates, afin daller embaumer Jésus."
MRK.16.2,"Nahindihindi ta isu di boso di eyenga, ta eyeli e busa, ibo baso bakɛɛ aindja ikila.","Le premier jour de la semaine, elles se rendirent au sépulcre, de grand matin, comme le soleil venait de se lever."
MRK.16.3,Basawadjaka ta tei e bobo bo: «Moto ndani olohilingoanedjadea ibanga ibakea bo ta monɔkɔ mo mombɔndɔ mo ikila?».,Elles disaient entre elles: Qui nous roulera la pierre loin de lentrée du sépulcre?.
MRK.16.4,"Ekahia ndelo edumba bo miso, baɛnɛ bo basi bohilingoanedja ibanga ehele, tina ebo ibanga dimina idaaka inɛnɛ mɛnɛ.","Et, levant les yeux, elles aperçurent que la pierre, qui était très grande, avait été roulée."
MRK.16.5,"Bali baso bakwea ta ikila; baɛnɛ ena mwenga omɔti, adii na mobondo ta ebɔ e baami, alwaka mokoto mopu, ko bali bamina baso babanga.","Elles entrèrent dans le sépulcre, virent un jeune homme assis à droite vêtu dune robe blanche, et elles furent épouvantées."
MRK.16.6,"Ekahia mwenga abatɔndea bo: «Pɛpɛ bobangani oko; ohombakadeani Yesu o Nadjalɛtɛ, iyo obakakabi bo ta ekulusu; asisoi ta bogwa, aditi iyaya. Indjani polo e mosambeakibo ibo iyo iyeye.","Il leur dit: Ne vous épouvantez pas; vous cherchez Jésus de Nazareth, qui a été crucifié; il est ressuscité, il nest point ici; voici le lieu où on lavait mis."
MRK.16.7,"Kɛɛni edɛdiyeye adjebedja batingami ba nde, na Petelo pongono bo: Akɛi aombani ta Galileya; omoɛnɛdeani iho, oko mondumba motɔndeakani iyo mɛnɛ. ».","Mais allez dire à ses disciples et à Pierre quil vous précède en Galilée: cest là que vous le verrez, comme il vous la dit."
MRK.16.8,"Bali baimana ta ikila, ko bayana apote mbango bakɛkɛ angongome na bɔɔ. Ko baitɔndea nongo moto omɔti, modjɔ mo badaaka na bɔɔ. .","Elles sortirent du sépulcre et senfuirent. La peur et le trouble les avaient saisies; et elles ne dirent rien à personne, à cause de leur effroi."
MRK.16.9,"Ta ehuma e busa bo eyenga ngɔngɔ dji Yesu bosisoa ta bogwa, Asaenɛmedja boso mɛnɛ na Malia o ngando e Magadala, iyona oheledjaka iyo na bomobenganea membo mibe sambo.","Jésus, étant ressuscité le matin du premier jour de la semaine, apparut dabord à Marie de Magdala, de laquelle il avait chassé sept démons."
MRK.16.10,Akɛɛ atondea Bwɛndi ta dii batingami ibia badaaka na nde. Iboa ibo badaaka na ndjokwa ko bayeaka.,"Elle alla en porter la nouvelle à ceux qui avaient été avec lui, et qui saffligeaient et pleuraient."
MRK.16.11,"Baoka Malia abalaka bo: «Yesu adii na bomɔ, aimaneini!», baimodhimea.","Quand ils entendirent quil vivait, et quelle lavait vu, ils ne le crurent point."
MRK.16.12,"Ngɔngɔ djimina, Yesu asaɛnɛmedja na mondumba mokina na batingami babae ibia badaaka na ndjea bɛngi bakɛe ta diako.","Après cela, il apparut, sous une autre forme, à deux dentre eux qui étaient en chemin pour aller à la campagne."
MRK.16.13,"Ibo pongono basɔmbɔ ko badjebedja bina bu, baibadhimea pɛpɛ nongo mweka.","Ils revinrent lannoncer aux autres, qui ne les crurent pas non plus."
MRK.16.14,"Ta mbala e suka, Yesu asainedja na batingami doomi na omɔti ehole eyakaka bo ta mesa; abadosa na taka e bobo e edhimeli ko na milema mipipo mi pɛpɛ bodhima midjɔ mibatɔndeaka bato ibibi badaaka bamoɛnɛ ta bosisoa bo nde ta bogwa.","Enfin, il apparut aux onze, pendant quils étaient à table; et il leur reprocha leur incrédulité et la dureté de leur cœur, parce quils navaient pas cru ceux qui lavaient vu ressuscité."
MRK.16.15,"Ngɔngɔ djimina abala na bu bo: «Kɛɛni ta ngondo esusu, lehani Bwɛndi Bopele ta dii bato basusu.","Puis il leur dit: Allez par tout le monde, et prêchez la bonne nouvelle à toute la création."
MRK.16.16,"Moto odhimadea atombe batisimo, moto omina iyona ahelabi; ko moto iyona odaabi pɛpɛ bodhima akwabi na ikambo.","Celui qui croira et qui sera baptisé sera sauvé, mais celui qui ne croira pas sera condamné."
