verse_key,ngc,fr
MRK.9.32,Endolo batingami baisipoa tingo ɛ bibaeli bia ko badaka na bɔɔ ba omohɔdja mahɔdja.,"Mais les disciples ne comprenaient pas cette parole, et ils craignaient de linterroger."
MRK.9.33,"Ehole ɛimeabo ta Kapalanauma, ta ndako, Yesu ahɔdja batingami ba nde boo: «Modjɔ modakino ɔwelanani na ndjia nda?».","Ils arrivèrent à Capernaüm. Lorsquil fut dans la maison, Jésus leur demanda: De quoi discutiez-vous en chemin?."
MRK.9.34,"Endolo batingami bapɔpɔnɔ, tin'ɛ boo, na ndjia, bawelanaka diko la odjeba moto ɔ boso ta ndanda ɛ bobo.","Mais ils gardèrent le silence, car en chemin ils avaient discuté entre eux pour savoir qui était le plus grand."
MRK.9.35,"Na bea Yesu adaa, ababea ibo basusu doomi na babae ko abala na bu boo: «Ekada boo omɔti ɔ bono apalaka oda moto ɔ boso, eboani na nde osaenɛ moto odii ngɔngɔ dja bato basusu ko mosali ɔ bato basusu.».","Alors il sassit, appela les douze, et leur dit: Si quelquun veut être le premier, il sera le dernier de tous et le serviteur de tous."
MRK.9.36,"Bea atomba mwana mokɛkɛ, amoemea ta ndanda ɛ bobo, amopea ta mabɔ ma nde ko abala na bu boo:.","Et il prit un petit enfant, le plaça au milieu deux, et layant pris dans ses bras, il leur dit:."
MRK.9.37,"«Moto ndani oosi yɛngɛ mokɛkɛ elengɛɛ hoo ta kombe ɛ mbai, aosi mbai mɛɛnɛ; ko hoo odii oosɔni, aositi mbai, endolo aosi ona ɔlomani.».","Quiconque reçoit en mon nom un de ces petits enfants me reçoit moi-même; et quiconque me reçoit, reçoit non pas moi, mais celui qui ma envoyé."
MRK.9.38,"Yoani abala na Yesu boo: «Molehi, loeni moto omɔti abengana miembo mibe na kombe ɛ wɛ, ko lomosii, tin'ɛ boo aditi omɔti ɔ booso.».","Jean lui dit: Maître, nous avons vu un homme qui chasse des démons en ton nom; et nous len avons empêché, parce quil ne nous suit pas."
MRK.9.39,"Endolo Yesu asɔmbɛdja boo: «Pɛpɛ omosiani, tin'ɛ boo moto atahɔno okɔ ekamodjɛli na kombe ɛ mbai ko ngɔngɔ dja ma ehole abale obe tin'ɛ mbai.","Ne len empêchez pas, répondit Jésus, car il nest personne qui, faisant un miracle en mon nom, puisse aussitôt après parler mal de moi."
MRK.9.40,"Tin'ɛ moto ona odi pɛpɛ ololona, adii tin'ɛ booso.",Qui nest pas contre nous est pour nous.
MRK.9.41,"Nabali na nu sooti, moto ona oopabini kɔbɔ ɛ madiba ma omwa ta ɛlokɛɛ boo odini bato ba Klisto, adihabi ibondja la nde.».","Et quiconque vous donnera à boire un verre deau en mon nom, parce que vous appartenez à Christ, je vous le dis en vérité, il ne perdra point sa récompense."
MRK.9.42,"«Endolo ekada boo moto omɔti adumbi ta isumu mwana omɔti odii bii bakɛkɛ ibadhimeini, enɔi opele tina ɛ nde omɔtingea mondeke monɛnɛ ta dɔli ko bamodumbe ta ibeke ilinɔi na onɛnɛ.","Mais, si quelquun scandalisait un de ces petits qui croient, il vaudrait mieux pour lui quon lui mît au cou une grosse meule de moulin, et quon le jetât dans la mer."
MRK.9.43,"Ekada boo ebɔ ɛ wɛ edii odumba ta isumu, yelena, enɔi opele bo ɔingie ta mohelo ma seko ebɔ emoti, endolo titi ɔingie ta gena mabɔ mabae ta mosa muu ma pɛpɛ odimea. .","Si ta main est pour toi une occasion de chute, coupe-la; mieux vaut pour toi entrer manchot dans la vie."
MRK.9.44,"Oho, ngusu ibaka nyɛɛ mikuku tebagwe ko mosa temodimee.","que davoir les deux mains et daller dans la géhenne, dans le feu qui ne séteint point."
MRK.9.45,"Ekada eko ɛ wɛ edii oloma ta isumu, yelena, enɔi opele oingia ta ngando ɛ mohelo ma seko na eko emɔti, ta esika ɛ boo baodumbe ta mosa ma gena na mako mabae. .","Si ton pied est pour toi une occasion de chute, coupe-le; mieux vaut pour toi entrer boiteux dans la vie."
MRK.9.46,"Oho, ngusu ibaka nyɛɛ mokuku tebagwɛ ko mosa temodimee.","que davoir les deux pieds et dêtre jeté dans la géhenne, dans le feu qui ne séteint point."
MRK.9.47,"Ko ekada diso la wɛ likaodumbe ta isumu, lidongedja, enɔi opele oingea na diso imɔti ta Okumu ba Ndjambe ta esika ɛ boo oingie ta gena na miso mabae.","Et si ton œil est pour toi une occasion de chute, arrache-le; mieux vaut pour toi entrer dans le royaume de Dieu nayant quun œil, que davoir deux yeux et dêtre jeté dans la géhenne."
MRK.9.48,"Oho, ngusu ibakanyɛɛ mikuku ma bato tebagwɛ ko mosa temodimee.","où leur ver ne meurt point, et où le feu ne séteint point."
MRK.9.49,"Tingasa , moto mosusu anɔbi ta mosa bɛngɛ adihe ngɛngɛ elengɛɛ mokwa.",Car tout homme sera salé de feu.
MRK.9.50,"Mokwa edii eka epele; endolo mokataka okpaa, eka ndani ehɔnɔlea omosɔmbɛdja boo maimee mopele? Dani na mokwa ta tei ɛ boono mɛɛnɛ ko dani na ogoo ta ndanda ɛ boono.».","Le sel est une bonne chose; mais si le sel devient sans saveur, avec quoi lassaisonnerez-vous?."
MRK.10.1,"Yesu akina esika ɛdaka yo ko akɛɛ ta ekenge ɛ mokpɔtɔ ɛ Yuda, ta dɔngɔ la dua la Yolodane. Emumu ɛ bato ɛbolama koko mbuti na nde ko abanga oleha, moda mokakɔe yo.","Jésus, étant parti de là, se rendit dans le territoire de la Judée au-delà du Jourdain. La foule sassembla de nouveau près de lui, et selon sa coutume, il se mit encore à lenseigner."
MRK.10.2,Bakina Bafalusai badoa odi yo bɛngɛ boo bamomeke. Bamohɔdja boo: mobeko ma booso mokape enɔli odii moomi boo adongedjae mwali ɔ nde ta moki?.,"Les pharisiens labordèrent; et, pour léprouver, ils lui demandèrent sil est permis à un homme de répudier sa femme."
MRK.10.3,Yesu abasɔmbɛdja na ihɔdja dii boo: «Mobeko maopani Mose nda?».,Il leur répondit: Que vous a prescrit Moïse?.
MRK.10.4,Basɔmbɛdja boo: «Mose apa enɔli odi moomi boo akome mokanda tin'ɛ owa moki.».,"Moïse, dirent-ils, a permis décrire une lettre de divorce et de répudier."
MRK.10.5,Bea Yesu abala na bu boo: «Mose akoma mobeko mua tin'ɛ boono elokɛɛ odini na molema mopipo.,Et Jésus leur dit: Cest à cause de la dureté de votre cœur que Moïse vous a donné ce précepte.
MRK.10.6,"Endolo ta ibange ehole ɛyoa Ndjambe leka losusu, abayoa mwali na moomi.","Mais au commencement de la création, Dieu fit lhomme et la femme;."
MRK.10.7,na tina hee moomi akinabi sango na nango tina ɛ okataana na mwali ɔ nde.,"cest pourquoi lhomme quittera son père et sa mère, et sattachera à sa femme."
MRK.10.8,"ko ibo babae baimiabi moto omɔti. Na bea, baditi koko bato babae, endolo muni momɔti.","et les deux deviendront une seule chair. Ainsi ils ne sont plus deux, mais ils sont une seule chair."
MRK.10.9,Yɛɛ boo moto adae pɛpɛ obɔtɔdja ena ɛputoanedja Ndjambe.».,Que lhomme donc ne sépare pas ce que Dieu a joint.
MRK.10.10,"Ta ehole ɛsɔmbɔ bo ta ndako, batingami bahɔdja koko Yesu mahɔdja diko la modjɔ mua.","Lorsquils furent dans la maison, les disciples linterrogèrent encore là-dessus."
MRK.10.11,"Abasɔmbɛdja boo: «Ekada boo moomi adongedjai mwali ɔ nde ta moki ko aosi okina, akɔi bɔɔli na mwali ɔ nde ɔ boso;.","Il leur dit: Celui qui répudie sa femme et qui en épouse une autre, commet un adultère à son égard;."
MRK.10.12,"edi oko moda momɔti, ekada boo mwali omɔti aowoi moki ma nde ko abali moomi okina, akɔi bɔɔli.».","et si une femme quitte son mari et en épouse un autre, elle commet un adultère."
MRK.10.13,"Bato badoa na bana odii Yesu bɛngɛ boo ababakee mabɔ, endolo batingami baba pɛlɛ na ngulu.","On lui amena des petits enfants, afin quil les touchât. Mais les disciples reprirent ceux qui les amenaient."
MRK.10.14,"Ehole ɛɛnɛ Yesu bea, asuboa ko abala nabu boo: «Kinani bana bakɛkɛ badoe odii mbai, pɛpɛ obasiani, tina ɛ boo Okumu ba Ndjambe bodii tina ɛ bato badii elengɛɛ ibo.","Jésus, voyant cela, fut indigné, et leur dit: Laissez venir à moi les petits enfants, et ne les en empêchez pas; car le royaume de Dieu est pour ceux qui leur ressemblent."
MRK.10.15,"Nabali na nu sooti: moto ona odii pɛpɛ oosɔ Okumu ba Ndjambe elengɛɛ mwana mokɛkɛ, ahɔnetebi oingea ta bu.».","Je vous le dis en vérité, quiconque ne recevra pas le royaume de Dieu comme un petit enfant ny entrera point."
MRK.10.16,Ngɔngɔ djia atomba bana ta mabɔ ma nde; abakea mabɔ diko la omɔti na omɔti ko abadjongoa.,"Puis il les prit dans ses bras, et les bénit, en leur imposant les mains."
MRK.10.17,"Ena ɔdaka Yesu adale ta ndjia, moto omɔti amokimana ebango, akwa magunda boso ba nde ko amohɔdja boo: «Molehi mopele, eboani mbai okɔ ye bɛngɛ nadihe mohelo ma sekoo?».","Comme Jésus se mettait en chemin, un homme accourut, et se jetant à genoux devant lui: Bon maître, lui demanda-t-il, que dois-je faire pour hériter la vie éternelle?."
MRK.10.18,Yesu abala na nde boo: «Tina ɛ beakani wɛ mopele nda? Moto mopele aditi dongedja oko Ndjambe yo buki.,Jésus lui dit: Pourquoi mappelles-tu bon? Il ny a de bon que Dieu seul.
MRK.10.19,"Odjebi mibeko mii: Pɛpɛ owa moto; pɛpɛ okɔ bɔɔli, pɛpɛ oiba, pɛpɛ opa tati ebe tin'ɛ minɔ, pɛpɛ otomba leka la ba minɔ na epulu; suma sangwao na ngwao.».",Tu connais les commandements: Tu ne commettras point dadultère; tu ne tueras point; tu ne déroberas point; tu ne diras point de faux témoignage; tu ne feras tort à personne; honore ton père et ta mère.
MRK.10.20,"Moto ona amosɔmbɛdja boo: «Molehi, nakasume mibeko mia misusu donga obwɛngɛ ba mbai.».","Il lui répondit: Maître, jai observé toutes ces choses dès ma jeunesse."
MRK.10.21,"Yesu amohokea ko amopala, abala na nde boo: «Otaki eka emɔti: kɛɛ atɛkɛ leka losusu lodii na wɛ ko pa ikondja odii batundu, na bea odabi na odiheli ta busa; ngɔngɔ djia dua ko tingama na mbai.».","Jésus, layant regardé, laima, et lui dit: Il te manque une chose; va, vends tout ce que tu as, donne-le aux pauvres, et tu auras un trésor dans le ciel. Puis viens, et suis-moi."
MRK.10.22,"Endolo ehole ɛoka moto ona bea, mokuku ma nde maembɛ ko ayana na ndjokwa enɛnɛ ta molema, tin'ɛ boo adaka na odiheli bonɛnɛ.","Mais, affligé de cette parole, cet homme sen alla tout triste; car il avait de grands biens."
MRK.10.23,Yesu ahokea batingami ba nde ibamohikaka ko abala na bu boo: «Edii opipo odi badiheli oingea ta Okumu ba Ndjambe!».,"Jésus, regardant autour de lui, dit à ses disciples: Quil sera difficile à ceux qui ont des richesses dentrer dans le royaume de Dieu!."
MRK.10.24,"Batingami basatungea obuke diko la bibaeli bia. Endolo Yesu abala koko na bu boo: «Bana ba mbai, edii opipo tin'ɛ oingea ta Okumu ba Ndjambe!.","Les disciples furent étonnés de ce que Jésus parlait ainsi. Et, reprenant, il leur dit: Mes enfants, quil est difficile à ceux qui se confient dans les richesses dentrer dans le royaume de Dieu!."
MRK.10.25,"Edii opɛtɛpɛtɛ tin'ɛ kamela oingea ta iposi la tonga, endolo enɔi na opipo tin'ɛ modiheli oingea ta Okumu ba Ndjambe.».",Il est plus facile à un chameau de passer par le trou dune aiguille quà un riche dentrer dans le royaume de Dieu.
MRK.10.26,"Batingami bakamoa obuke onɔ, ko basahɔdjana ibo mɛɛnɛ boo: «Na bea ona ohɔni ohela nda?».","Les disciples furent encore plus étonnés, et ils se dirent les uns aux autres; Et qui peut être sauvé?."
MRK.10.27,"Yesu abahokea ko abala na bu boo: «Mua modi bato pɛpɛ oboana okokedja, editi bea odii Ndjambe, tin'ɛ boo Ndjambe adii okokedja midjɔ misusu.».","Jésus les regarda, et dit: Cela est impossible aux hommes, mais non à Dieu: car tout est possible à Dieu."
MRK.10.28,"Na bea Piɛlɛ abala na nde boo: «Hokamedja, iso lasundola leka la booso losusu boo laokimane.».","Pierre se mit à lui dire; Voici, nous avons tout quitté, et nous tavons suivi."
MRK.10.29,"Yesu amosɔmbɛdja boo: «Nabalaka na wɛ sooti boo: ekada boo moto akini, tin'ɛ mbai ko tin'ɛ Mwako Mopele, ndako ɛ nde, kaoko bananango bami, bananango bali, nango, sango, bana ba nde, gue dja nde.","Jésus répondit: Je vous le dis en vérité, il nest personne qui, ayant quitté, à cause de moi et à cause de la bonne nouvelle, sa maison, ou ses frères, ou ses sœurs, ou sa mère, ou son père, ou ses enfants, ou ses terres."
MRK.10.30,"adiabi ndese mbala mokama onɔ ehole hee edii so hadɛdi: ndako, bananango bami, bananango bali, banango, bana ko gue, engbanga emɔti na minɔngɔ koko; ko ta ngondo ɛdoake, aosɔbi mohelo ma sekoo.","ne reçoive au centuple, présentement dans ce siècle-ci, des maisons, des frères, des sœurs, des mères, des enfants, et des terres, avec des persécutions, et, dans le siècle à venir, la vie éternelle."
MRK.10.31,"Endolo bike ibadii hadɛdi bato ba boso badabi bato ba ngɔngɔ, ko bii ibadii hadɛdi bato ba ngɔngɔ badabi bato ba boso.».","Plusieurs des premiers seront les derniers, et plusieurs des derniers seront les premiers."
MRK.10.32,"Badaka na ndjia ta ikɛ la bobo ta Yelusalɛmɛ. Yesu adalaka boso ba batingami ba nde, ibadaka na okɛsɛli, ko bato ibabakimanaka badaka na bɔɔ. Yesu abea na koko batingami ba nde doomi na babae, abanga obala na bu modjɔ mokɔmɔlea na nde ngɔngɔ dja maa ehole mokɛkɛ:.","Ils étaient en chemin pour monter à Jérusalem, et Jésus allait devant eux. Les disciples étaient troublés, et le suivaient avec crainte. Et Jésus prit de nouveau les douze auprès de lui, et commença à leur dire ce qui devait lui arriver:."
MRK.10.33,"Abala na bu boo: «Hokamedjani, lokɛi ta Yelusalɛmɛ, oho Mwana ɔ moto akabamalea ta mabɔ ma bakumu babanganga ba Ndjambe na bato ba edjebeli ɛ mibeko. Bamopalea etumbu ɛ ogwa ko bamokabalea ta mabɔ ma bapangano.","Voici, nous montons à Jérusalem, et le Fils de lhomme sera livré aux principaux sacrificateurs et aux scribes. Ils le condamneront à mort, et ils le livreront aux païens."
MRK.10.34,"Bamotaalea, bamotɔlea masɔi, bamobomalea pimbo ko bamoowalea. Ko ngɔngɔ dja maswi masato, apusoalea.».","qui se moqueront de lui, cracheront sur lui, le battront de verges, et le feront mourir; et, trois jours après, il ressuscitera."
MRK.10.35,"Na bea Djake na Yoani, bana bami ba Djebedai babatama na Yesu. Babala na nde boo: «Molehi, lapalaka boo ɔkɔe tin'ɛ booso modjɔ mapalaka so boo laosɛngɛ.».","Les fils de Zébédée, Jacques et Jean, sapprochèrent de Jésus, et lui dirent: Maître, nous voudrions que tu fisses pour nous ce que nous te demanderons."
MRK.10.36,Yesu abala na bu boo: «Ɔpalakani naokɔeni yee?».,Il leur dit: Que voulez-vous que je fasse pour vous?.
MRK.10.37,"Bamosɔmbɛdja boo: «Ehole eimeabi wɛ ta ekumu ɛ wɛ ɛ gala, lopa bisika ba oda mbuti na wɛ, omɔti ta ebɔ ɛ wɛ ɛ bami, okina ta ebɔ ɛ wɛ ɛbali.».","Accorde-nous, lui dirent-ils, dêtre assis lun à ta droite et lautre à ta gauche, quand tu seras dans ta gloire."
MRK.10.38,Endolo Yesu abala na bu boo: «Otadjebakani modjɔ masɛngɛkɛno. Ɔhɔnini omwa kɔbɔ emwalea mbai kaoko oinama iboinamalea mbai?».,"Jésus leur répondit: Vous ne savez ce que vous demandez. Pouvez-vous boire la coupe que je dois boire, ou être baptisés du baptême dont je dois être baptisé? Nous le pouvons, dirent-ils."
MRK.10.39,"Ko bamosɔmbɛdja boo: «Lohɔnɔlea.» Yesu abasɔmbɛdja boo: «Sooti, omwaleani kɔbɔ emwalea mbai ko odihaleani oinama ibodihalea mbai.","Et Jésus leur répondit: Il est vrai que vous boirez la coupe que je dois boire, et que vous serez baptisés du baptême dont je dois être baptisé;."
MRK.10.40,"Endolo ibondo la oda ta ebɔ ɛ mbai ɛ bami kaoko ta ebɔ ɛ mbai ɛ bali editi modjɔ ma mbai, bisika bia edii Ndjambe moto ɔbibɔngɛdja tin'ɛ bato bia ibapabi yo.».","mais pour ce qui est dêtre assis à ma droite ou à ma gauche, cela ne dépend pas de moi, et ne sera donné quà ceux à qui cela est réservé."
MRK.10.41,"Ehole ɛoka batingami bakina doomi modjɔ mua, basuboa na Djake na Yoani.","Les dix, ayant entendu cela, commencèrent à sindigner contre Jacques et Jean."
MRK.10.42,"Na bea Yesu ababea ibo basusu ko abala na bu boo: «Ɔdjebakani opele boo bato bii bakaenɛme elengɛɛ bakumu ba mabota, bakamakondje. Ko bato ba ekumu bakanɔngɛdjae bato ibadii nase dja bobo.","Jésus les appela, et leur dit: Vous savez que ceux quon regarde comme les chefs des nations les tyrannisent, et que les grands les dominent."
MRK.10.43,"Endolo etakɔmɔ bea ta ndanda ɛ bono. Na otikoana, ona ɔpalaka adae moto ɔ ekumu ta ndanda ɛ boono, adalea mosali ɔ boono.","Il nen est pas de même au milieu de vous. Mais quiconque veut être grand parmi vous, quil soit votre serviteur;."
MRK.10.44,"Ko omɔti ɔ bono akapala bo adae moto ɔ boso, aboani oda mobuli ɔ bato basusu.","et quiconque veut être le premier parmi vous, quil soit lesclave de tous."
MRK.10.45,"Tin'ɛ boo Mwana ɔ Moto yo mɛɛnɛ aidoa boo bamosalee, endolo adoa tin'ɛ osalea na opa mohelo ma nde elengɛɛ motwuia tin'ɛ isiko la bato bike.».","Car le Fils de lhomme est venu, non pour être servi, mais pour servir et donner sa vie comme la rançon de plusieurs."
MRK.10.46,"Yesu na batingami ba nde baimea ta ibonga la Yeliko. Ehole ɛimana bo ta ibonga na emumu ɛ bato, moto ɔ miso mago ɔbeakabo Balatimayo, mwana moomi ɔ Time, adaka ta mokpɛngɔ ma ndjia ena asɛngɛ.","Ils arrivèrent à Jéricho. Et, lorsque Jésus en sortit, avec ses disciples et une assez grande foule, le fils de Timée, Bartimée, mendiant aveugle, était assis au bord du chemin."
MRK.10.47,"Ɔɔka yo boo ɛdaka Yesu ɔ Nasaleta, abanga ogama: «Yesu, Mwana ɔ Davidi, okeani ndjokwa!».","Il entendit que cétait Jésus de Nazareth, et il se mit à crier; Fils de David, Jésus aie pitié de moi!."
MRK.10.48,"Bato bike bamosia boo adae ogoo, endolo yo agama koko na ngulu mɛɛnɛ: «Mwana ɔ Davidi, okeani ndjokwa!».","Plusieurs le reprenaient, pour le faire taire; mais il criait beaucoup plus fort; Fils de David, aie pitié de moi!."
MRK.10.49,"Yesu aema ko abala boo: «Mobeani.» Babea moto ɔ miso mago ko babala na nde boo «Sapingedja, emaa, Yesu aobeaka.».","Jésus sarrêta, et dit: Appelez-le. Ils appelèrent laveugle, en lui disant: Prends courage, lève-toi, il tappelle."
MRK.10.50,"Ɔɔka yo bibaeli bia adumba mokoto ma nde, asapimbodja ko akɛɛ odii Yesu.","Laveugle jeta son manteau, et, se levant dun bond, vint vers Jésus."
MRK.10.51,"Yesu amohɔdja boo: «Ɔpalaka nakɔe yee ta tin'ɛ wɛ?» Moto ɔ miso mago amosɔmbɛdja boo: «Molehi, kɔɔ bo naenɛ koko.».","Jésus, prenant la parole, lui dit: Que veux-tu que je te fasse? Rabbouni, lui répondit laveugle, que je recouvre la vue."
MRK.10.52,"Yesu abala na nde boo: «Kɛɛ, edhimeli ɛ wɛ eoheledjai.» Oko ta ehole ena abanga oenɛ opele ko akimana Yesu.","Et Jésus lui dit: Va, ta foi ta sauvé."
MRK.11.1,"Ehole ɛ batama bo na Yelusalɛmɛ, mbuti na Betefadje na Betania, dɔngɔ la ngomba ɛ mele ma Olive. Yesu asuakedja batingami ba nde babae:.","Lorsquils approchèrent de Jérusalem, et quils furent près de Bethphagé et de Béthanie, vers la montagne des oliviers, Jésus envoya deux de ses disciples."
MRK.11.2,"«Kɛɛni ta ngando enaho edii boso ba boono. Ehole eimealeano ena, otanealeani mwana ɔ punda atingi ta mole, moto omɔti apakiti abakama ta diko la nde. Motingoani ko doani na nde haa odii mbai.","en leur disant: Allez au village qui est devant vous; dès que vous y serez entrés, vous trouverez un ânon attaché, sur lequel aucun homme ne sest encore assis; détachez-le, et amenez-le."
MRK.11.3,"Ekada boo moto aohɔdjaini boo: Ɔkɔkɔni bea tina nda? Mosɔmbɛdjani boo: Kumu akambaka na nde, endolo pɛpɛ ekoka amosɔmbɛdjalea oko haa.».",Si quelquun vous dit: Pourquoi faites-vous cela? Répondez: Le Seigneur en a besoin. Et à linstant il le laissera venir ici.
MRK.11.4,"Bakɛɛ ko batanea mwana ɔ punda, atingi osokolu mbuti na edipako, ta ndjia. Bamotingoa.","les disciples, étant allés, trouvèrent lânon attaché dehors près dune porte, au contour du chemin, et ils le détachèrent."
MRK.11.5,Bato bakina ibadaka ena babahɔdja boo: «Mua makɔkɔno nda? Tina ɛtingoaka no mwana ɔ punda hoo nda?».,Quelques-uns de ceux qui étaient là leur dirent: Que faites-vous? Pourquoi détachez-vous cet ânon?.
MRK.11.6,"Batingami ba basɔmbɛdja moda mabala Yesu, ko babakina bo bakɛɛ na nde.",Ils répondirent comme Jésus lavait dit. Et on les laissa aller.
MRK.11.7,"Batomba mwana ɔ punda bakɛɛ na nde odii Yesu; babakea bisendja babobo diko la punda, ko Yesu adaa ena.","Ils amenèrent à Jésus lânon, sur lequel ils jetèrent leurs vêtements, et Jésus sassit dessus."
MRK.11.8,"Bato bike batanda bisendja ba bobo ta ndjia, ko bakina batanda bitape ba mele bamosu ibakɛsɛ bo ta gue.","Beaucoup de gens étendirent leurs vêtements sur le chemin, et dautres des branches quils coupèrent dans les champs."
MRK.11.9,Bato ibadalaka boso ba Yesu na bii ibamokimanaka osangɔngɔ bagamaka boo: «Ozana! Yɛɛ boo adjongoame ona odoi ta kombe ɛ Kumu!.,Ceux qui précédaient et ceux qui suivaient Jésus criaient: Hosanna! Béni soit celui qui vient au nom du Seigneur!.
MRK.11.10,"Yɛɛ boo Ndjambe adjongoe okumu ibodoi, okumu ba Davidi sangwasu! Ozana ta bisika ibinɔi diko!».","Béni soit le règne qui vient, le règne de David, notre père! Hosanna dans les lieux très hauts!."
MRK.11.11,"Yesu aingea ta Yelusalɛmɛ ko akɛɛ ta tepelo. Ngɔngɔ dja ohokea midjɔ imanɔkɔ mbuti na nde, aimana ko asɔmbɔ ta Betania engbanga na batingami ba nde doomi na babae, tin'ɛ boo eimiaka mɔkɔmɔkɔ.","Jésus entra à Jérusalem, dans le temple. Quand il eut tout considéré, comme il était déjà tard, il sen alla à Béthanie avec les douze."
MRK.11.12,"Ngɔngɔ dja iswi imɔti, ehole ɛimana bo ta Betania, Yesu aoka ndja.","Le lendemain, après quils furent sortis de Béthanie, Jésus eut faim."
MRK.11.13,"Aenɛ ohali mole ma figi imadaka na kasa, ko akɛɛ amohokea kaoko moboani oda na mbuma; endolo ehole eimea yo mbuti na mole, atanea oko kasa ngasa, tina ɛ boo ɛidaka edidi ɛ mu ɛ obota mbuma.","Apercevant de loin un figuier qui avait des feuilles, il alla voir sil y trouverait quelque chose; et, sen étant approché, il ne trouva que des feuilles, car ce nétait pas la saison des figues."
MRK.11.14,Bea Yesu abala na mole ma figi boo: «Yɛɛ boo moto omɔti adae pɛpɛ oyaka koko mbuma dja wɛ!» Batingami ba nde baoka modjɔ mua.,"Prenant alors la parole, il lui dit: Que jamais personne ne mange de ton fruit! Et ses disciples lentendirent."
MRK.11.15,Ngɔngɔ djia baimea ta Yelusalɛmɛ. Yesu aingea ta opango ba tepelo ko abanga obengana bato ibatɛkɛkɛ na bia ibasombaka ena. Akalimodja mesa dja bato ibasɔmbɔtɔnɔkɔ falanga na bigboto ba batɛki ba bimbenga.,"Ils arrivèrent à Jérusalem, et Jésus entra dans le temple. Il se mit à chasser ceux qui vendaient et qui achetaient dans le temple; il renversa les tables des changeurs, et les sièges des vendeurs de pigeons;."
MRK.11.16,Ko aikina noko moto omɔti boo atombe eka akatise na yu tepelo.,et il ne laissait personne transporter aucun objet à travers le temple.
MRK.11.17,"Bea abanga obaleha modjɔ muu boo: «Ɛkomama boo: Ndako ɛ mbai ebeamabi ndako ɛ miɔngɔnɔ tin'ɛ mabota masusu. Endolo ino, oyeimedjaini ndako ɛ baibi.».","Et il enseignait et disait: Nest-il pas écrit: Ma maison sera appelée une maison de prière pour toutes les nations? Mais vous, vous en avez fait une caverne de voleurs."
MRK.11.18,Bakumu babanganga ba Ndjambe bike na bato ba edjebeli ɛ mibeko ɔɔkabo modjɔ mua bahombaka moda ndani ma oowa Yesu; endolo badaka na bɔɔ ba nde tin'ɛ boo bato bike bakamoaka na bileho ba nde.,"Les principaux sacrificateurs et les scribes, layant entendu, cherchèrent les moyens de le faire périr; car ils le craignaient, parce que toute la foule était frappée de sa doctrine."
MRK.11.19,"Ehole ɛ tita busa, Yesu na batingami ba nde baimana ta ibonga.","Quand le soir fut venu, Jésus sortit de la ville."
MRK.11.20,"Ehole ɛya busa, ena ɔdaka bo banɔe ta itilinga la ndjia, baenɛ mole ma figi: mahɔlɔngɔnɔ mosusu mbunoko ta nginga.","Le matin, en passant, les disciples virent le figuier séché jusquaux racines."
MRK.11.21,"Ko Piɛlɛ alɛdjana diko la modjɔ imanɔɔ, ko abala na Yesu boo: «Molehi, hokea, mole ma figi mu imalakedjabi wɛ mohɔlɔngɔni mosusu.».","Pierre, se rappelant ce qui sétait passé, dit à Jésus: Rabbi, regarde, le figuier que tu as maudit a séché."
MRK.11.22,Bea Yesu abala na batingami ba nde boo: «Nabali na nu sooti: daani na edhimeli odi Ndjambe!.,"Jésus prit la parole, et leur dit: Ayez foi en Dieu."
MRK.11.23,"Kaoko moto akabala na ngomba hee boo: Donga ena, ko sadumba ta ibeke ilinɔi na onɛnɛ, ko amiti daa na kitɛ ta molema ma nde, akadhima boo modjɔ mobali yo modii okɔɔmɔ, mokɔmɔbi bea ta tina ɛ nde.","Je vous le dis en vérité, si quelquun dit à cette montagne: Ote-toi de là et jette-toi dans la mer, et sil ne doute point en son cœur, mais croit que ce quil dit arrive, il le verra saccomplir."
MRK.11.24,"Na tina hee nabali na nu boo: Ehole ɛ ongɔnɔkɔ no tin'ɛ osɛngɛ eka odii Ndjambe, dhimani boo osidjaini oyediha ko eka ena epamalea odino.","Cest pourquoi je vous dis: Tout ce que vous demanderez en priant, croyez que vous lavez reçu, et vous le verrez saccomplir."
MRK.11.25,"Ko ehole emai no diko tina ɛ oongɔnɔ, okada na modjɔ na mino, moyɛɛ, bɛngɛ Tata ɔ boono ona odii odiko aoyɛɛni koko ta obe ba boono. .","Et, lorsque vous êtes debout faisant votre prière, si vous avez quelque chose contre quelquun, pardonnez, afin que votre Père qui est dans les cieux vous pardonne aussi vos offenses."
MRK.11.26,"Endolo omiti yɛɛni bato bakina, Tata ɔ bono odii odiko aoyɛɛtebini ta mabunga ma boono.».","Mais si vous ne pardonnez pas, votre Père qui est dans les cieux ne vous pardonnera pas non plus vos offenses."
MRK.11.27,"Basɔmbɔ koko ta Yelusalɛmɛ. Ehole ɛdaka Yesu akɛɛ ko asɔmbɔ ta tepelo, bakumu babanganga ba Ndjambe, bato ba edjebeli ɛ mibeko na basuku ba ngando badoa mbuti na nde.","Ils se rendirent de nouveau à Jérusalem, et, pendant que Jésus se promenait dans le temple, les principaux sacrificateurs, les scribes et les anciens, vinrent à lui."
MRK.11.28,Bamohɔdja boo: «Na kpati ɛ ndani ɔkɔkɔ midjɔ mii? Ona osaopa kpati ɛ omiko nda?».,"et lui dirent: Par quelle autorité fais-tu ces choses, et qui ta donné lautorité de les faire?."
