language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,dffd40029987714a,JHN.16.29,"Ses disciples lui dirent: Voici, maintenant tu parles ouvertement, et tu nemploies aucune parabole.",Mashi/Shi,"Abaganda bâge bamubwîra, mpu: «Lêro oshambîre nobwâlagale, orhanadwîrhi waderhera omu migani!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,3785aa3b07164e5b,JHN.16.30,"Maintenant nous savons que tu sais toutes choses, et que tu nas pas besoin que personne tinterroge; cest pourquoi nous croyons que tu es sorti de Dieu.",Mashi/Shi,"Lêro rhwamâbona oku oyishi byoshi, na ntâye ocilagirîre oku­kudôsa. Lêro rhwamâyêmêra oku wahubukaga muli Nyamuzinda».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,05f9282a4e53ad9f,JHN.17.9,"Cest pour eux que je prie. Je ne prie pas pour le monde, mais pour ceux que tu mas donnés, parce quils sont à toi;.",Mashi/Shi,"Bo nsengerîre; ntasengerîri igulu , ci balya wampâga bo nsengerîre, bulya bali bâwe.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,d82d5a229d0f90f0,JHN.19.22,"Pilate répondit: Ce que jai écrit, je lai écrit.",Mashi/Shi,"Bilato ashuza, erhi: «Nayandisire nanayandisirage».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,59cd49a198a319d8,JHN.2.21,Mais il parlait du temple de son corps.,Mashi/Shi,Ci yêhe ka-Nyamuzinda komubiri gwâge aderhaga.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,181d84e6165b59e4,JHN.2.4,"Jésus lui répondit: Femme, quy a-t-il entre moi et toi? Mon heure nest pas encore venue.",Mashi/Shi,"Naye Yezu amushuza, erhi: «Nyoko we, kokwo kurhuyêrekîre? Amango gâni garhacihika».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1c3b36edda567ea6,JHN.20.28,Thomas lui répondit: Mon Seigneur et mon Dieu! Jésus lui dit:.,Mashi/Shi,"Toma ashuza, erhi: «Nyakasane, Nyamuzinda wâni».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,c15697f77db7c338,JHN.20.3,"Pierre et lautre disciple sortirent, et allèrent au sépulcre.",Mashi/Shi,"Petro anacigenda bo nolya wundi muganda, bajebwa cûsho.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,3306ac139e3cb38a,JHN.3.23,"Jean aussi baptisait à Énon, près de Salim, parce quil y avait là beaucoup deau; et on y venait pour être baptisé.",Mashi/Shi,"Naye Yowane erhi adwîrhe abatiza e Heno , hôfi he Salimi, bulya amîshi galiyo manji, nabantu bakayishibatizi­bwa.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,40218f8d2c146320,JHN.4.15,"La femme lui dit: Seigneur, donne-moi cette eau, afin que je naie plus soif, et que je ne vienne plus puiser ici.",Mashi/Shi,"Nyamukazi, erhi: «Waliha, mpà nâni kwo ago mîshi, lyo irhondo ntaciyumva nyôrha, lyo ntanakaciyishidôma bano».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,b9ae28c0b1358512,JHN.4.42,"et ils disaient à la femme: Ce nest plus à cause de ce que tu as dit que nous croyons; car nous lavons entendu nous-mêmes, et nous savons quil est vraiment le Sauveur du monde.",Mashi/Shi,"Bakâbwîra olya mukazi, mpu: «Arhaciri binwa byâwe birhumire rhuyêmêra; nîrhu rhwêne rhwamuyumvîrhe, rhunakola rhumanyire bwinjà oku kwo binali, oyu ye Muciza wigulu».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,2a4235370377c750,JHN.4.5,"il arriva dans une ville de Samarie, nommée Sychar, près du champ que Jacob avait donné à Joseph, son fils.",Mashi/Shi,"Anacihika omu cishagala ciguma ce Samâriya, ciderhwa Sikara, hôfi hishwa Yakôbo ahâga omugala Yozefu.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,2aae325e3c845f94,JHN.5.40,Et vous ne voulez pas venir à moi pour avoir la vie!.,Mashi/Shi,Ci murhalonza okujà emunda ndi lyo mubona obuzîne.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,14902975108ab797,JHN.6.16,"Quand le soir fut venu, ses disciples descendirent au bord de la mer.",Mashi/Shi,"Erhi bijinga, abaganda bâge bayandagalira oku nyanja.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,f0576abfbf10eb8b,JHN.6.19,"Après avoir ramé environ vingt-cinq ou trente stades, ils virent Jésus marchant sur la mer et sapprochant de la barque. Et ils eurent peur.",Mashi/Shi,"Bâli bamâvugama nka stadi makumi abiri nirhanu erhi makumi asharhu, erhi Yezu ayegêra obwârho ayishagenda omu nyanja. Banacirhemuka.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,0a6ad3605ea90c36,JHN.6.22,"La foule qui était restée de lautre côté de la mer avait remarqué quil ne se trouvait là quune seule barque, et que Jésus nétait pas monté dans cette barque avec ses disciples, mais quils étaient partis seuls.",Mashi/Shi,"Erhi buca, olubaga lwàli lusigîre ishiriza lwabona oku obwârho bwàli buguma bwônene noku Yezu arhàli abujiremwo haguma nabaganda bâge. ci bône bâli bagenzire.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,40ccdcfc54e36eac,JHN.7.14,"Vers le milieu de la fête, Jésus monta au temple. Et il enseignait.",Mashi/Shi,"Ekarhikarhi kolusiku lukulu, Yezu anacisôkera e ka-Nyamuzinda, arhondêra ayigîriza.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,53086a382e82b4b2,JHN.7.4,"Personne nagit en secret, lorsquil désire paraître: si tu fais ces choses, montre-toi toi-même au monde.",Mashi/Shi,"Bulya ntâye walonza okucîmanyisa okola bufundafunda. Obûla odwîrhe wajira ebi byoshi, ciyêrekanage omu igulu».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,b859cb54708829bc,JHN.7.52,"Ils lui répondirent: Es-tu aussi Galiléen? Examine, et tu verras que de la Galilée il ne sort point de prophète.",Mashi/Shi,"Bamushuza, mpu: «Koli Mugalileya nâwe? Osome bwinjà, wabona oku e Galileya erharhenga mulêbi».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,5b93bd06eea0dc42,JHN.8.18,"je rends témoignage de moi-même, et le Père qui ma envoyé rend témoignage de moi.",Mashi/Shi,"Ncîhamîriza niene, na Larha wantumaga naye ampamîririza».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,4f15552a5b7fdf03,JHN.8.41,"Vous faites les œuvres de votre père. Ils lui dirent: Nous ne sommes pas des enfants illégitimes; nous avons un seul Père, Dieu.",Mashi/Shi,"Mwoyo bijiro bya sho mujira». Banacimubwîra, mpu: «Rhurhaburhagwa omu bugonyi ; Larha ali muguma: ye Nnâmahanga».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,2d3faf4020d6660b,JHN.9.36,"Il répondit: Et qui est-il, Seigneur, afin que je croie en lui?.",Mashi/Shi,"Naye, erhi: «Ye ndi, Nyakasane, mmuyêmêre?».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,3fc1d5351e9e25c1,JHN.9.9,"Les uns disaient: Cest lui. Dautres disaient: Non, mais il lui ressemble. Et lui-même disait: Cest moi.",Mashi/Shi,"Baguma, mpu: «Yenêne». Abandi, mpu: «Arhali ye, ci wundi omushushire». Naye, erhi: «Nie nênè».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1ec9fdbb3c7eddb7,JOB.1.15,"des Sabéens se sont jetés dessus, les ont enlevés, et ont passé les serviteurs au fil de lépée. Et je me suis échappé moi seul, pour ten apporter la nouvelle.",Mashi/Shi,"kano kânya, empala-magala ze Seba zamâshagamuka, zamâshûkuza empanzi, bambali bâwe bwoshi, bamàba geza oku bôji bwengôrho, niene nabafulumusiremwo, bo nobu nyishire nti nkubwîre na nkumanyise eyo myanzi yibala nempanya».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,fa285c65b7a28a5a,JOB.10.20,"Mes jours ne sont-ils pas en petit nombre? Quil me laisse, Quil se retire de moi, et que je respire un peu.",Mashi/Shi,"Nensiku zakalamo kâni oku zakôfiha wâni! Ocinyîrekerage, mbè nkanarhûlirira.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,85b36ad981815c6d,JOB.11.3,"Tes vains propos feront-ils taire les gens? Te moqueras-tu, sans que personne te confonde?.",Mashi/Shi,Kebinwa byâwe binji-binji binarhumage abandi baduma? Ka warhuhà amasheka nebinioko rhubule nokukuyagîriza?.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,196e716912433bc9,JOB.12.11,"Loreille ne discerne-t-elle pas les paroles, Comme le palais savoure les aliments?.",Mashi/Shi,Kokurhwîri arhali ko kuyumva ebinwa nka kula olulimi luyumva obununu bwebiryo?.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,dddd5d967c471901,JOB.14.17,"Mes transgressions sont scellées en un faisceau, Et tu imagines des iniquités à ma charge.",Mashi/Shi,"Amabî gâni wagafûnikîre omu cirhimbiri, wanahira obulêmbo bwecizibwe oku byâha byâni.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,3ac02304d47bd9a6,JOB.15.13,Quoi! Cest contre Dieu que tu tournes ta colère Et que ta bouche exhale de pareils discours!.,Mashi/Shi,"Kurhi Nyamuzinda ye okola obêrîre burhè, nomu kanwa kâwe mwo mudwîrhe mwarhenga ebinwa bya bene ebyo!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,e1f985a454772840,JOB.15.26,Il a eu laudace de courir à lui Sous le dos épais de ses boucliers.,Mashi/Shi,"Yêshi amabangalaza igosi, kwenge acîhundikîre empenzi yamafufu marhumîrira.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,6de370bbbcb90d2f,JOB.15.34,"La maison de limpie deviendra stérile, Et le feu dévorera la tente de lhomme corrompu.",Mashi/Shi,"Bulya omurhwe gwendyâlya gurhajira bunguke buci, na muliro gumalîra omutwî wemmanja mugalugalu.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1147e890093f0c88,JOB.15.35,"Il conçoit le mal et il enfante le mal, Il mûrit dans son sein des fruits qui le trompent.",Mashi/Shi,"Osinga obubî anaburhe obuhanya, okucîrheba kukulire omu nda yâge.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,149f8ca170a2118e,JOB.17.12,"Et ils prétendent que la nuit cest le jour, Que la lumière est proche quand les ténèbres sont là!.",Mashi/Shi,"Obudufu banabujire mûshi, Obulangashane bunajè hôfi ciru hankabà omwizimya!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,ace69b450be8bc37,JOB.17.4,Car tu as fermé leur cœur à lintelligence; Aussi ne les laisseras-tu pas triompher.,Mashi/Shi,"Bulya wabafûnisire omurhima balekibona ebishingânîne, mâshi orhacizigaga bahima.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1f8d4ca7df85a42e,JOB.18.11,"Des terreurs lassiègent, lentourent, Le poursuivent par derrière.",Mashi/Shi,"Ngasi lunda ankayêrekera obwôba bwâmugwârha, bunamushimbulwîre oku ajà agenda.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,d6bffeea2e03ccdf,JOB.18.7,"Ses pas assurés seront à létroit; Malgré ses efforts, il tombera.",Mashi/Shi,"Okulambagira kwâge nemisî kwahwa, nihano lyâge yênene lyo lirhumire akûmba.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1d2bc1109c6ac899,JOB.2.13,"Et ils se tinrent assis à terre auprès de lui sept jours et sept nuits, sans lui dire une parole, car ils voyaient combien sa douleur était grande.",Mashi/Shi,"Okubundi bajibwârhala oku idaho aha burhambi bwâge, bahabêra miregerege nda na madufu nda. Ntâye muli bwo washagîre kanwa, bazânwa namababale mangana aho.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,f4f45c9a54471ca1,JOB.20.1,Tsophar de Naama prit la parole et dit:.,Mashi/Shi,"Sofari we Nâmati ajeluhya aderha, erhi:.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,f36e170e7382de7c,JOB.20.5,"Le triomphe des méchants a été court, Et la joie de limpie momentanée?.",Mashi/Shi,"Oku obushagaluke bwenkola-maligo bubà bunyi, noku amasîma gwomuntu mubî gabà ga kasanzi kasungunu?.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,c2f75e4f62d5fc23,JOB.20.9,"Lœil qui le regardait ne le regardera plus, Le lieu quil habitait ne lapercevra plus.",Mashi/Shi,"Amasù gakomeraga akumubona gamuziguluke, Aha mwâge harhakacimushishisù!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,0476ef5a84129675,JOB.21.17,"Mais arrive-t-il souvent que leur lampe séteigne, Que la misère fonde sur eux, Que Dieu leur distribue leur part dans sa colère.",Mashi/Shi,"Ka ngasi mango kazima akamole kabantu bagalugalu, Ka ngasi mango obuhanya bubarhîndakwo? Ka ngasi mango abarhumira amalumwa nka luhembo lwobukunizi bwâge?.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,80839a9b8be3e7e4,JOB.21.31,Qui lui reproche en face sa conduite? Qui lui rend ce quil a fait?.,Mashi/Shi,Ndi wankamushobeka oku lugendo lwâge? Na kuli ebi àjizire ndi wankamuha kwoluhembo?.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,a30f12aed41fed3c,JOB.22.1,Éliphaz de Théman prit la parole et dit:.,Mashi/Shi,"Okubundi Elifazi we Temani anacijeluhya aderha, erhi:.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,65f19c95a52e97d5,JOB.22.4,"Est-ce par crainte de toi quil te châtie, Quil entre en jugement avec toi?.",Mashi/Shi,Kebwa kubà omukenga kwo kurhumire akulibuza? Ka ko kukusambîsa akolaga ali akusambîsa?.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,e9eaedb4579045ab,JOB.24.12,"Dans les villes sexhalent les soupirs des mourants, Lâme des blessés jette des cris… Et Dieu ne prend pas garde à ces infamies!.",Mashi/Shi,"Omu ng mwamazûka endûlù zabayûbaka-mwo omûka gwàbalibuzîbwe gwamâshekêreza endûlù, na Nyamuzinda arhahuligana kuli ago mabî goshi!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,cc94ffc25c8e5c08,JOB.24.22,"Non! Dieu par sa force prolonge les jours des violents, Et les voilà debout quand ils désespéraient de la vie;.",Mashi/Shi,"Ci olya orhenza abanya-buhashe oku ntebe yâbo nemisî yâge, oyôla anayimuka, nabandi barhacicîkubagire okulama.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,15febd01c7cb0428,JOB.24.23,"Il leur donne de la sécurité et de la confiance, Il a les regards sur leurs voies.",Mashi/Shi,"Ali àrhenziribalekera omurhûla, banacîkubagiragwo ci erhi namasù gâge yêhe gadwîrhe gabona aha bagera.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,2da88f57eced10f6,JOB.26.14,"Ce sont là les bords de ses voies, Cest le bruit léger qui nous en parvient; Mais qui entendra le tonnerre de sa puissance?.",Mashi/Shi,"Akabà ko bibonekana ntyo, ebya emisigala yemikolo yâge, ebi rhubona ka birhali buzira nsimiko; ci omukûngulo gwobuhashe bwâge ndi wankaguyûmva?.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,ebd5efb642d759a9,JOB.27.18,"Sa maison est comme celle que bâtit la teigne, Comme la cabane que fait un gardien.",Mashi/Shi,"Amâyûbaka enyumpa yâge nka ya cishôlero, nka cifùmba ca mulanzi wa mizâbîbu.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,90f581ee06b6ccd3,JOB.28.19,"La topaze dÉthiopie nest point son égale, Et lor pur nentre pas en balance avec elle.",Mashi/Shi,"Enshangabuye ye Etiyopiya, erhankabugererwako ciru ekalazà, oli amasholo gacîre bwinjinjà garhankahika aha ngulo yâbo!.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,8764e511d756359a,JOB.28.21,"Elle est cachée aux yeux de tout vivant, Elle est cachée aux oiseaux du ciel.",Mashi/Shi,"Burhaboneka omu masù gabantu, burhabonwa nenyunyi zemalunga.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,9fea6d787dccfec6,JOB.28.25,"Quand il régla le poids du vent, Et quil fixa la mesure des eaux.",Mashi/Shi,"Amango ahâga empûsi obuzirho bwâyo, amango àjiriraga amîshi olugero.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
