verse_key,version_id,lang_code,text
2CH.6.35,93,fr,"exauce des cieux leurs prières et leurs supplications, et fais-leur droit!."
2CH.6.36,93,fr,"Quand ils pécheront contre toi, car il ny a point dhomme qui ne pèche, quand tu seras irrité contre eux et que tu les livreras à lennemi, qui les emmènera captifs dans un pays lointain ou rapproché;."
2CH.6.37,93,fr,"sils rentrent en eux-mêmes dans le pays où ils seront captifs, sils reviennent à toi et tadressent des supplications dans le pays de leur captivité, et quils disent: Nous avons péché, nous avons commis des iniquités, nous avons fait le mal!."
2CH.6.38,93,fr,"sils reviennent à toi de tout leur cœur et de toute leur âme, dans le pays de leur captivité où ils ont été emmenés captifs, sils tadressent des prières, les regards tournés vers leur pays que tu as donné à leurs pères, vers la ville que tu as choisie et vers la maison que jai bâtie à ton nom."
2CH.6.39,93,fr,"exauce des cieux, du lieu de ta demeure, leurs prières et leurs supplications, et fais-leur droit; pardonne à ton peuple ses péchés contre toi!."
2CH.6.40,93,fr,"Maintenant, ô mon Dieu, que tes yeux soient ouverts, et que tes oreilles soient attentives à la prière faite en ce lieu!."
2CH.6.41,93,fr,"Maintenant, Éternel Dieu, lève-toi, viens à ton lieu de repos, toi et larche de ta majesté! Que tes sacrificateurs, Éternel Dieu, soient revêtus de salut, et que tes bien-aimés jouissent du bonheur!."
2CH.6.42,93,fr,"Éternel Dieu, ne repousse pas ton oint, souviens-toi des grâces accordées à David, ton serviteur!."
2CH.7.1,93,fr,"Lorsque Salomon eut achevé de prier, le feu descendit du ciel et consuma lholocauste et les sacrifices, et la gloire de lÉternel remplit la maison."
2CH.7.2,93,fr,"Les sacrificateurs ne pouvaient entrer dans la maison de lÉternel, car la gloire de lÉternel remplissait la maison de lÉternel."
2CH.7.3,93,fr,"Tous les enfants dIsraël virent descendre le feu et la gloire de lÉternel sur la maison; ils sinclinèrent le visage contre terre sur le pavé, se prosternèrent et louèrent lÉternel, en disant: Car il est bon, car sa miséricorde dure à toujours!."
2CH.7.4,93,fr,Le roi et tout le peuple offrirent des sacrifices devant lÉternel.
2CH.7.5,93,fr,Le roi Salomon immola vingt-deux mille bœufs et cent vingt mille brebis. Ainsi le roi et tout le peuple firent la dédicace de la maison de Dieu.
2CH.7.6,93,fr,"Les sacrificateurs se tenaient à leur poste, et les Lévites aussi avec les instruments faits en lhonneur de lÉternel par le roi David pour le chant des louanges de lÉternel, lorsque David les chargea de célébrer lÉternel en disant: Car sa miséricorde dure à toujours! Les sacrificateurs sonnaient des trompettes vis-à-vis deux. Et tout Israël était là."
2CH.7.7,93,fr,"Salomon consacra le milieu du parvis, qui est devant la maison de lÉternel; car il offrit là les holocaustes et les graisses des sacrifices dactions de grâces, parce que lautel dairain quavait fait Salomon ne pouvait contenir les holocaustes, les offrandes et les graisses."
2CH.7.8,93,fr,"Salomon célébra la fête en ce temps-là pendant sept jours, et tout Israël avec lui; une grande multitude était venue depuis les environs de Hamath jusquau torrent dÉgypte."
2CH.7.9,93,fr,"Le huitième jour, ils eurent une assemblée solennelle; car ils firent la dédicace de lautel pendant sept jours, et la fête pendant sept jours."
2CH.7.10,93,fr,"Le vingt-troisième jour du septième mois, Salomon renvoya dans ses tentes le peuple joyeux et content pour le bien que lÉternel avait fait à David, à Salomon, et à Israël, son peuple."
2CH.7.11,93,fr,"Lorsque Salomon eut achevé la maison de lÉternel et la maison du roi, et quil eut réussi dans tout ce quil sétait proposé de faire dans la maison de lÉternel et dans la maison du roi."
2CH.7.12,93,fr,"lÉternel apparut à Salomon pendant la nuit, et lui dit: Jexauce ta prière, et je choisis ce lieu comme la maison où lon devra moffrir des sacrifices."
2CH.7.13,93,fr,"Quand je fermerai le ciel et quil ny aura point de pluie, quand jordonnerai aux sauterelles de consumer le pays, quand jenverrai la peste parmi mon peuple;."
2CH.7.14,93,fr,"si mon peuple sur qui est invoqué mon nom shumilie, prie, et cherche ma face, et sil se détourne de ses mauvaises voies, je lexaucerai des cieux, je lui pardonnerai son péché, et je guérirai son pays."
2CH.7.15,93,fr,"Mes yeux seront ouverts désormais, et mes oreilles seront attentives à la prière faite en ce lieu."
2CH.7.16,93,fr,"Maintenant, je choisis et je sanctifie cette maison pour que mon nom y réside à jamais, et jaurai toujours là mes yeux et mon cœur."
2CH.7.17,93,fr,"Et toi, si tu marches en ma présence comme a marché David, ton père, faisant tout ce que je tai commandé, et si tu observes mes lois et mes ordonnances."
2CH.7.18,93,fr,"jaffermirai le trône de ton royaume, comme je lai promis à David, ton père, en disant: Tu ne manqueras jamais dun successeur qui règne en Israël."
2CH.7.19,93,fr,"Mais si vous vous détournez, si vous abandonnez mes lois et mes commandements que je vous ai prescrits, et si vous allez servir dautres dieux et vous prosterner devant eux."
2CH.7.20,93,fr,"je vous arracherai de mon pays que je vous ai donné, je rejetterai loin de moi cette maison que jai consacrée à mon nom, et jen ferai un sujet de sarcasme et de raillerie parmi tous les peuples."
2CH.7.21,93,fr,"Et si haut placée quait été cette maison, quiconque passera près delle sera dans létonnement, et dira: Pourquoi lÉternel a-t-il ainsi traité ce pays et cette maison?."
2CH.7.22,93,fr,"Et lon répondra: Parce quils ont abandonné lÉternel, le Dieu de leurs pères, qui les a fait sortir du pays dÉgypte, parce quils se sont attachés à dautres dieux, se sont prosternés devant eux et les ont servis; voilà pourquoi il a fait venir sur eux tous ces maux."
2CH.8.1,93,fr,"Au bout de vingt ans, pendant lesquels Salomon bâtit la maison de lÉternel et sa propre maison."
2CH.8.2,93,fr,il reconstruisit les villes que lui donna Huram et y établit des enfants dIsraël.
2CH.8.3,93,fr,"Salomon marcha contre Hamath, vers Tsoba, et sen empara."
2CH.8.4,93,fr,"Il bâtit Thadmor au désert, et toutes les villes servant de magasins en Hamath."
2CH.8.5,93,fr,"Il bâtit Beth-Horon la haute et Beth-Horon la basse, villes fortes, ayant des murs, des portes et des barres;."
2CH.8.6,93,fr,"Baalath, et toutes les villes servant de magasins et lui appartenant, toutes les villes pour les chars, les villes pour la cavalerie, et tout ce quil plut à Salomon de bâtir à Jérusalem, au Liban, et dans tout le pays dont il était le souverain."
2CH.8.7,93,fr,"Tout le peuple qui était resté des Héthiens, des Amoréens, des Phéréziens, des Héviens et des Jébusiens, ne faisant point partie dIsraël."
2CH.8.8,93,fr,"leurs descendants qui étaient restés après eux dans le pays et que les enfants dIsraël navaient pas détruits, Salomon les leva comme gens de corvée, ce quils ont été jusquà ce jour."
2CH.8.9,93,fr,"Salomon nemploya comme esclave pour ses travaux aucun des enfants dIsraël; car ils étaient des hommes de guerre, ses chefs, ses officiers, les commandants de ses chars et de sa cavalerie."
2CH.8.10,93,fr,"Les chefs placés par le roi Salomon à la tête du peuple, et chargés de le surveiller, étaient au nombre de deux cent cinquante."
2CH.8.11,93,fr,"Salomon fit monter la fille de Pharaon de la cité de David dans la maison quil lui avait bâtie; car il dit: Ma femme nhabitera pas dans la maison de David, roi dIsraël, parce que les lieux où est entrée larche de lÉternel sont saints."
2CH.8.12,93,fr,"Alors Salomon offrit des holocaustes à lÉternel sur lautel de lÉternel, quil avait construit devant le portique."
2CH.8.13,93,fr,"Il offrait ce qui était prescrit par Moïse pour chaque jour, pour les sabbats, pour les nouvelles lunes, et pour les fêtes, trois fois lannée, à la fête des pains sans levain, à la fête des semaines, et à la fête des tabernacles."
2CH.8.14,93,fr,"Il établit dans leurs fonctions, telles que les avait réglées David, son père, les classes des sacrificateurs selon leur office, les Lévites selon leur charge, consistant à célébrer lÉternel et à faire jour par jour le service en présence des sacrificateurs, et les portiers distribués à chaque porte daprès leurs classes; car ainsi lavait ordonné David, homme de Dieu."
2CH.8.15,93,fr,"On ne sécarta point de lordre du roi pour les sacrificateurs et les Lévites, ni pour aucune chose, ni pour ce qui concernait les trésors."
2CH.8.16,93,fr,"Ainsi fut dirigée toute lœuvre de Salomon, jusquau jour où la maison de lÉternel fut fondée et jusquà celui où elle fut terminée. La maison de lÉternel fut donc achevée."
2CH.8.17,93,fr,"Salomon partit alors pour Étsjon-Guéber et pour Éloth, sur les bords de la mer, dans le pays dÉdom."
2CH.8.18,93,fr,"Et Huram lui envoya par ses serviteurs des navires et des serviteurs connaissant la mer. Ils allèrent avec les serviteurs de Salomon à Ophir, et ils y prirent quatre cent cinquante talents dor, quils apportèrent au roi Salomon."
2CH.9.1,93,fr,"La reine de Séba apprit la renommée de Salomon, et elle vint à Jérusalem pour léprouver par des énigmes. Elle avait une suite fort nombreuse, et des chameaux portant des aromates, de lor en grande quantité et des pierres précieuses. Elle se rendit auprès de Salomon, et elle lui dit tout ce quelle avait dans le cœur."
2CH.9.2,93,fr,"Salomon répondit à toutes ses questions, et il ny eut rien que Salomon ne sût lui expliquer."
2CH.9.3,93,fr,"La reine de Séba vit la sagesse de Salomon, et la maison quil avait bâtie."
2CH.9.4,93,fr,"et les mets de sa table, et la demeure de ses serviteurs, et les fonctions et les vêtements de ceux qui le servaient, et ses échansons et leurs vêtements, et les degrés par lesquels on montait à la maison de lÉternel."
2CH.9.5,93,fr,"Hors delle-même, elle dit au roi: Cétait donc vrai ce que jai appris dans mon pays au sujet de ta position et de ta sagesse!."
2CH.9.6,93,fr,"Je ne croyais pas ce quon en disait, avant dêtre venue et davoir vu de mes yeux. Et voici, on ne ma pas raconté la moitié de la grandeur de ta sagesse. Tu surpasses ce que la renommée ma fait connaître."
2CH.9.7,93,fr,"Heureux tes gens, heureux tes serviteurs, qui sont continuellement devant toi et qui entendent ta sagesse!."
2CH.9.8,93,fr,"Béni soit lÉternel, ton Dieu, qui ta accordé la faveur de te placer sur son trône comme roi pour lÉternel, ton Dieu! Cest parce que ton Dieu aime Israël et veut le faire subsister à toujours, quil ta établi roi sur lui pour que tu fasses droit et justice."
2CH.9.9,93,fr,"Elle donna au roi cent vingt talents dor, une très grande quantité daromates et des pierres précieuses. Il ny eut plus daromates tels que ceux donnés au roi Salomon par la reine de Séba."
2CH.9.10,93,fr,"Les serviteurs de Huram et les serviteurs de Salomon, qui apportèrent de lor dOphir, amenèrent aussi du bois de sandal et des pierres précieuses."
2CH.9.11,93,fr,"Le roi fit avec le bois de sandal des escaliers pour la maison de lÉternel et pour la maison du roi, et des harpes et des luths pour les chantres. On nen avait pas vu de semblable auparavant dans le pays de Juda."
2CH.9.12,93,fr,"Le roi Salomon donna à la reine de Séba tout ce quelle désira, ce quelle demanda, plus quelle navait apporté au roi. Puis elle sen retourna et alla dans son pays, elle et ses serviteurs."
2CH.9.13,93,fr,Le poids de lor qui arrivait chaque année à Salomon était de six cent soixante-six talents dor.
2CH.9.14,93,fr,"outre ce quil retirait des négociants et des marchands qui en apportaient, de tous les rois dArabie et des gouverneurs du pays, qui apportaient de lor et de largent à Salomon."
2CH.9.15,93,fr,"Le roi Salomon fit deux cents grands boucliers dor battu, pour chacun desquels il employa six cents sicles dor battu."
2CH.9.16,93,fr,"et trois cents autres boucliers dor battu, pour chacun desquels il employa trois cents sicles dor; et le roi les mit dans la maison de la forêt du Liban."
2CH.9.17,93,fr,"Le roi fit un grand trône divoire, et le couvrit dor pur."
2CH.9.18,93,fr,"Ce trône avait six degrés, et un marchepied dor attenant au trône; il y avait des bras de chaque côté du siège; deux lions étaient près des bras."
2CH.9.19,93,fr,et douze lions sur les six degrés de part et dautre. Il ne sest rien fait de pareil pour aucun royaume.
2CH.9.20,93,fr,"Toutes les coupes du roi Salomon étaient dor, et toute la vaisselle de la maison de la forêt du Liban était dor pur. Rien nétait dargent: on nen faisait aucun cas du temps de Salomon."
2CH.9.21,93,fr,"Car le roi avait des navires de Tarsis naviguant avec les serviteurs de Huram; et tous les trois ans arrivaient les navires de Tarsis, apportant de lor et de largent, de livoire, des singes et des paons."
2CH.9.22,93,fr,Le roi Salomon fut plus grand que tous les rois de la terre par les richesses et par la sagesse.
2CH.9.23,93,fr,"Tous les rois de la terre cherchaient à voir Salomon, pour entendre la sagesse que Dieu avait mise dans son cœur."
2CH.9.24,93,fr,"Et chacun deux apportait son présent, des objets dargent et des objets dor, des vêtements, des armes, des aromates, des chevaux et des mulets; et il en était ainsi chaque année."
2CH.9.25,93,fr,"Salomon avait quatre mille crèches pour les chevaux destinés à ses chars, et douze mille cavaliers quil plaça dans les villes où il tenait ses chars et à Jérusalem près du roi."
2CH.9.26,93,fr,"Il dominait sur tous les rois, depuis le fleuve jusquau pays des Philistins et jusquà la frontière dÉgypte."
2CH.9.27,93,fr,"Le roi rendit largent aussi commun à Jérusalem que les pierres, et les cèdres aussi nombreux que les sycomores qui croissent dans la plaine."
2CH.9.28,93,fr,Cétait de lÉgypte et de tous les pays que lon tirait des chevaux pour Salomon.
2CH.9.29,93,fr,"Le reste des actions de Salomon, les premières et les dernières, cela nest-il pas écrit dans le livre de Nathan, le prophète, dans la prophétie dAchija de Silo, et dans les révélations de Jéedo, le prophète sur Jéroboam, fils de Nebath?."
2CH.9.30,93,fr,Salomon régna quarante ans à Jérusalem sur tout Israël.
2CH.9.31,93,fr,"Puis Salomon se coucha avec ses pères, et on lenterra dans la ville de David, son père. Et Roboam, son fils, régna à sa place."
2CH.12.1,93,fr,"Lorsque Roboam se fut affermi dans son royaume et quil eut acquis de la force, il abandonna la loi de lÉternel, et tout Israël labandonna avec lui."
2CH.12.2,93,fr,"La cinquième année du règne de Roboam, Schischak, roi dÉgypte, monta contre Jérusalem, parce quils avaient péché contre lÉternel."
2CH.12.3,93,fr,"Il avait mille deux cents chars et soixante mille cavaliers; et il vint dÉgypte avec lui un peuple innombrable, des Libyens, des Sukkiens et des Éthiopiens."
2CH.12.4,93,fr,"Il prit les villes fortes qui appartenaient à Juda, et arriva jusquà Jérusalem."
2CH.12.5,93,fr,"Alors Schemaeja, le prophète, se rendit auprès de Roboam et des chefs de Juda qui sétaient retirés dans Jérusalem à lapproche de Schischak, et il leur dit: Ainsi parle lÉternel: Vous mavez abandonné; je vous abandonne aussi, et je vous livre entre les mains de Schischak."
2CH.12.6,93,fr,Les chefs dIsraël et le roi shumilièrent et dirent: LÉternel est juste!.
2CH.12.7,93,fr,"Et quand lÉternel vit quils shumiliaient, la parole de lÉternel fut ainsi adressée à Schemaeja: Ils se sont humiliés, je ne les détruirai pas, je ne tarderai pas à les secourir, et ma colère ne se répandra pas sur Jérusalem par Schischak;."
2CH.12.8,93,fr,"mais ils lui seront assujettis, et ils sauront ce que cest que me servir ou servir les royaumes des autres pays."
2CH.12.9,93,fr,"Schischak, roi dÉgypte, monta contre Jérusalem. Il prit les trésors de la maison de lÉternel et les trésors de la maison du roi, il prit tout. Il prit les boucliers dor que Salomon avait faits."
2CH.12.10,93,fr,"Le roi Roboam fit à leur place des boucliers dairain, et il les remit aux soins des chefs des coureurs, qui gardaient lentrée de la maison du roi."
2CH.12.11,93,fr,"Toutes les fois que le roi allait à la maison de lÉternel, les coureurs venaient et les portaient; puis ils les rapportaient dans la chambre des coureurs."
2CH.12.12,93,fr,"Comme Roboam sétait humilié, lÉternel détourna de lui sa colère et ne le détruisit pas entièrement. Et il y avait encore de bonnes choses en Juda."
2CH.12.13,93,fr,"Le roi Roboam saffermit dans Jérusalem et régna. Il avait quarante et un ans lorsquil devint roi, et il régna dix-sept ans à Jérusalem, la ville que lÉternel avait choisie sur toutes les tribus dIsraël pour y mettre son nom. Sa mère sappelait Naama, lAmmonite."
2CH.12.14,93,fr,"Il fit le mal, parce quil nappliqua pas son cœur à chercher lÉternel."
2CH.12.15,93,fr,"Les actions de Roboam, les premières et les dernières, ne sont-elles pas écrites dans les livres de Schemaeja, le prophète et dIddo, le prophète, parmi les registres généalogiques? Il y eut toujours guerre entre Roboam et Jéroboam."
2CH.12.16,93,fr,"Roboam se coucha avec ses pères, et il fut enterré dans la ville de David. Et Abija, son fils, régna à sa place."
2CH.10.1,93,fr,"Roboam se rendit à Sichem, car tout Israël était venu à Sichem pour le faire roi."
2CH.10.2,93,fr,"Lorsque Jéroboam, fils de Nebath, eut des nouvelles, il était en Égypte, où il sétait enfui loin du roi Salomon, et il revint dÉgypte."
2CH.10.3,93,fr,On lenvoya appeler. Alors Jéroboam et tout Israël vinrent vers Roboam et lui parlèrent ainsi:.
2CH.10.4,93,fr,Ton père a rendu notre joug dur; maintenant allège cette rude servitude et le joug pesant que nous a imposé ton père. Et nous te servirons.
2CH.10.5,93,fr,Il leur dit: Revenez vers moi dans trois jours. Et le peuple sen alla.
2CH.10.6,93,fr,"Le roi Roboam consulta les vieillards qui avaient été auprès de Salomon, son père, pendant sa vie, et il dit: Que conseillez-vous de répondre à ce peuple?."
2CH.10.7,93,fr,"Et voici ce quils lui dirent: Si tu es bon envers ce peuple, si tu les reçois favorablement, et si tu leur parles avec bienveillance, ils seront pour toujours tes serviteurs."
2CH.10.8,93,fr,"Mais Roboam laissa le conseil que lui donnaient les vieillards, et il consulta les jeunes gens qui avaient grandi avec lui et qui lentouraient."
2CH.10.9,93,fr,Il leur dit: Que conseillez-vous de répondre à ce peuple qui me tient ce langage: Allège le joug que nous a imposé ton père?.
2CH.10.10,93,fr,"Et voici ce que lui dirent les jeunes gens qui avaient grandi avec lui: Tu parleras ainsi à ce peuple qui ta tenu ce langage: Ton père a rendu notre joug pesant, et toi, allège-le-nous! Tu leur parleras ainsi: Mon petit doigt est plus gros que les reins de mon père."
2CH.10.11,93,fr,"Maintenant, mon père vous a chargés dun joug pesant, et moi je vous le rendrai plus pesant; mon père vous a châtiés avec des fouets, et moi je vous châtierai avec des scorpions."
2CH.10.12,93,fr,"Jéroboam et tout le peuple vinrent à Roboam le troisième jour, suivant ce quavait dit le roi: Revenez vers moi dans trois jours."
2CH.10.13,93,fr,Le roi leur répondit durement. Le roi Roboam laissa le conseil des vieillards.
2CH.10.14,93,fr,"et leur parla ainsi daprès le conseil des jeunes gens: Mon père a rendu votre joug pesant, et moi je le rendrai plus pesant; mon père vous a châtiés avec des fouets, et moi je vous châtierai avec des scorpions."
2CH.10.15,93,fr,"Ainsi le roi nécouta point le peuple; car cela fut dirigé par Dieu, en vue de laccomplissement de la parole que lÉternel avait dite par Achija de Silo à Jéroboam, fils de Nebath."
2CH.10.16,93,fr,"Lorsque tout Israël vit que le roi ne lécoutait pas, le peuple répondit au roi: Quelle part avons-nous avec David? Nous navons point dhéritage avec le fils dIsaï! A tes tentes, Israël! Maintenant, pourvois à ta maison, David! Et tout Israël sen alla dans ses tentes."
2CH.10.17,93,fr,Les enfants dIsraël qui habitaient les villes de Juda furent les seuls sur qui régna Roboam.
2CH.10.18,93,fr,"Alors le roi Roboam envoya Hadoram, qui était préposé aux impôts. Mais Hadoram fut lapidé par les enfants dIsraël, et il mourut. Et le roi Roboam se hâta de monter sur un char, pour senfuir à Jérusalem."
2CH.10.19,93,fr,Cest ainsi quIsraël sest détaché de la maison de David jusquà ce jour.
2CH.11.1,93,fr,"Roboam, arrivé à Jérusalem, rassembla la maison de Juda et de Benjamin, cent quatre-vingt mille hommes délite propres à la guerre, pour quils combattissent contre Israël afin de le ramener sous la domination de Roboam."
2CH.11.2,93,fr,"Mais la parole de lÉternel fut ainsi adressée à Schemaeja, homme de Dieu:."
2CH.11.3,93,fr,"Parle à Roboam, fils de Salomon, roi de Juda, et à tout Israël en Juda et en Benjamin. Et dis-leur:."
2CH.11.4,93,fr,"Ainsi parle lÉternel: Ne montez point, et ne faites pas la guerre à vos frères! Que chacun de vous retourne dans sa maison, car cest de par moi que cette chose est arrivée. Ils obéirent aux paroles de lÉternel, et ils sen retournèrent, renonçant à marcher contre Jéroboam."
2CH.11.5,93,fr,"Roboam demeura à Jérusalem, et il bâtit des villes fortes en Juda."
2CH.11.6,93,fr,"Il bâtit Bethléhem, Étham, Tekoa."
2CH.11.7,93,fr,"Beth-Tsur, Soco, Adullam."
2CH.11.8,93,fr,"Gath, Maréscha, Ziph."
2CH.11.9,93,fr,"Adoraïm, Lakis, Azéka."
2CH.11.10,93,fr,"Tsorea, Ajalon et Hébron, qui étaient en Juda et en Benjamin, et il en fit des villes fortes."
2CH.11.11,93,fr,"Il les fortifia, et y établit des commandants, et des magasins de vivres, dhuile et de vin."
2CH.11.12,93,fr,"Il mit dans chacune de ces villes des boucliers et des lances, et il les rendit très fortes. Juda et Benjamin étaient à lui."
2CH.11.13,93,fr,Les sacrificateurs et les Lévites qui se trouvaient dans tout Israël quittèrent leurs demeures pour se rendre auprès de lui;.
2CH.11.14,93,fr,"car les Lévites abandonnèrent leurs banlieues et leurs propriétés et vinrent en Juda et à Jérusalem, parce que Jéroboam et ses fils les empêchèrent de remplir leurs fonctions comme sacrificateurs de lÉternel."
2CH.11.15,93,fr,"Jéroboam établit des sacrificateurs pour les hauts lieux, pour les boucs, et pour les veaux quil avait faits."
2CH.11.16,93,fr,"Ceux de toutes les tribus dIsraël qui avaient à cœur de chercher lÉternel, le Dieu dIsraël, suivirent les Lévites à Jérusalem pour sacrifier à lÉternel, le Dieu de leurs pères."
2CH.11.17,93,fr,"Ils donnèrent ainsi de la force au royaume de Juda, et affermirent Roboam, fils de Salomon, pendant trois ans; car ils marchèrent pendant trois ans dans la voie de David et de Salomon."
2CH.11.18,93,fr,"Roboam prit pour femme Mahalath, fille de Jerimoth, fils de David et dAbichaïl, fille dÉliab, fils dIsaï."
2CH.11.19,93,fr,"Elle lui enfanta des fils: Jeusch, Schemaria et Zaham."
2CH.11.20,93,fr,"Après elle, il prit Maaca, fille dAbsalom. Elle lui enfanta Abija, Attaï, Ziza et Schelomith."
2CH.11.21,93,fr,"Roboam aimait Maaca, fille dAbsalom, plus que toutes ses femmes et ses concubines; car il eut dix-huit femmes et soixante concubines, et il engendra vingt-huit fils et soixante filles."
2CH.11.22,93,fr,"Roboam donna le premier rang à Abija, fils de Maaca, et létablit chef parmi ses frères, car il voulait le faire roi."
2CH.11.23,93,fr,"Il agit avec habileté en dispersant tous ses fils dans toutes les contrées de Juda et de Benjamin, dans toutes les villes fortes; il leur fournit des vivres en abondance, et demanda pour eux une multitude de femmes."
2CH.14.1,93,fr,"Asa fit ce qui est bien et droit aux yeux de lÉternel, son Dieu."
2CH.14.2,93,fr,"Il fit disparaître les autels de létranger et les hauts lieux, il brisa les statues et abattit les idoles."
2CH.14.3,93,fr,"Il ordonna à Juda de rechercher lÉternel, le Dieu de ses pères, et de pratiquer la loi et les commandements."
2CH.14.4,93,fr,Il fit disparaître de toutes les villes de Juda les hauts lieux et les statues consacrées au soleil. Et le royaume fut en repos devant lui.
2CH.14.5,93,fr,"Il bâtit des villes fortes en Juda; car le pays fut tranquille et il ny eut pas de guerre contre lui pendant ces années-là, parce que lÉternel lui donna du repos."
2CH.14.6,93,fr,"Il dit à Juda: Bâtissons ces villes, et entourons-les de murs, de tours, de portes et de barres; le pays est encore devant nous, car nous avons recherché lÉternel, notre Dieu, nous lavons recherché, et il nous a donné du repos de tous côtés. Ils bâtirent donc, et réussirent."
2CH.14.7,93,fr,"Asa avait une armée de trois cent mille hommes de Juda, portant le bouclier et la lance, et de deux cent quatre-vingt mille de Benjamin, portant le bouclier et tirant de larc, tous vaillants hommes."
2CH.14.8,93,fr,"Zérach, lÉthiopien, sortit contre eux avec une armée dun million dhommes et trois cents chars, et il savança jusquà Maréscha."
2CH.14.9,93,fr,"Asa marcha au-devant de lui, et ils se rangèrent en bataille dans la vallée de Tsephata, près de Maréscha."
2CH.14.10,93,fr,"Asa invoqua lÉternel, son Dieu, et dit: Éternel, toi seul peux venir en aide au faible comme au fort: viens à notre aide, Éternel, notre Dieu! Car cest sur toi que nous nous appuyons, et nous sommes venus en ton nom contre cette multitude. Éternel, tu es notre Dieu: que ce ne soit pas lhomme qui lemporte sur toi!."
2CH.14.11,93,fr,"LÉternel frappa les Éthiopiens devant Asa et devant Juda, et les Éthiopiens prirent la fuite."
2CH.14.12,93,fr,"Asa et le peuple qui était avec lui les poursuivirent jusquà Guérar, et les Éthiopiens tombèrent sans pouvoir sauver leur vie, car ils furent détruits par lÉternel et par son armée. Asa et son peuple firent un très grand butin;."
2CH.14.13,93,fr,"ils frappèrent toutes les villes des environs de Guérar, car la terreur de lÉternel sétait emparée delles, et ils pillèrent toutes les villes, dont les dépouilles furent considérables."
2CH.14.14,93,fr,"Ils frappèrent aussi les tentes des troupeaux, et ils emmenèrent une grande quantité de brebis et de chameaux. Puis ils retournèrent à Jérusalem."
2CH.16.1,93,fr,"La trente-sixième année du règne dAsa, Baescha, roi dIsraël, monta contre Juda; et il bâtit Rama, pour empêcher ceux dAsa, roi de Juda, de sortir et dentrer."
2CH.16.2,93,fr,"Asa sortit de largent et de lor des trésors de la maison de lÉternel et de la maison du roi, et il envoya des messagers vers Ben-Hadad, roi de Syrie, qui habitait à Damas."
2CH.16.3,93,fr,"Il lui fit dire: Quil y ait une alliance entre moi et toi, comme il y en eut une entre mon père et ton père. Voici, je tenvoie de largent et de lor. Va, romps ton alliance avec Baescha, roi dIsraël, afin quil séloigne de moi."
2CH.16.4,93,fr,"Ben-Hadad écouta le roi Asa; il envoya les chefs de son armée contre les villes dIsraël, et ils frappèrent Ijjon, Dan, Abel-Maïm, et tous les magasins des villes de Nephthali."
2CH.16.5,93,fr,"Lorsque Baescha lapprit, il cessa de bâtir Rama et interrompit ses travaux."
2CH.16.6,93,fr,"Le roi Asa occupa tout Juda à emporter les pierres et le bois que Baescha employait à la construction de Rama, et il sen servit pour bâtir Guéba et Mitspa."
2CH.16.7,93,fr,"Dans ce temps-là, Hanani, le voyant, alla auprès dAsa, roi de Juda, et lui dit: Parce que tu tes appuyé sur le roi de Syrie et que tu ne tes pas appuyé sur lÉternel, ton Dieu, larmée du roi de Syrie sest échappée de tes mains."
2CH.16.8,93,fr,"Les Éthiopiens et les Libyens ne formaient-ils pas une grande armée, avec des chars et une multitude de cavaliers? Et cependant lÉternel les a livrés entre tes mains, parce que tu tétais appuyé sur lui."
2CH.16.9,93,fr,"Car lÉternel étend ses regards sur toute la terre, pour soutenir ceux dont le cœur est tout entier à lui. Tu as agi en insensé dans cette affaire, car dès à présent tu auras des guerres."
2CH.16.10,93,fr,"Asa fut irrité contre le voyant, et il le fit mettre en prison, parce quil était en colère contre lui. Et dans le même temps Asa opprima aussi quelques-uns du peuple."
2CH.16.11,93,fr,"Les actions dAsa, les premières et les dernières, sont écrites dans le livre des rois de Juda et dIsraël."
2CH.16.12,93,fr,"La trente-neuvième année de son règne, Asa eut les pieds malades au point déprouver de grandes souffrances; même pendant sa maladie, il ne chercha pas lÉternel, mais il consulta les médecins."
2CH.16.13,93,fr,"Asa se coucha avec ses pères, et il mourut la quarante et unième année de son règne;."
2CH.16.14,93,fr,"on lenterra dans le sépulcre quil sétait creusé dans la ville de David. On le coucha sur un lit quon avait garni daromates et de parfums préparés selon lart du parfumeur, et lon en brûla en son honneur une quantité très considérable."
2CH.17.1,93,fr,"Josaphat, son fils, régna à sa place."
2CH.17.2,93,fr,"Il se fortifia contre Israël: il mit des troupes dans toutes les villes fortes de Juda, et des garnisons dans le pays de Juda et dans les villes dÉphraïm dont Asa, son père, sétait emparé."
2CH.17.3,93,fr,"LÉternel fut avec Josaphat, parce quil marcha dans les premières voies de David, son père, et quil ne rechercha point les Baals;."
2CH.17.4,93,fr,"car il eut recours au Dieu de son père, et il suivit ses commandements, sans imiter ce que faisait Israël."
2CH.17.5,93,fr,"LÉternel affermit la royauté entre les mains de Josaphat, à qui tout Juda apportait des présents, et qui eut en abondance des richesses et de la gloire."
2CH.17.6,93,fr,"Son cœur grandit dans les voies de lÉternel, et il fit encore disparaître de Juda les hauts lieux et les idoles."
2CH.17.7,93,fr,"La troisième année de son règne, il chargea ses chefs Ben-Haïl, Abdias, Zacharie, Nethaneel et Michée, daller enseigner dans les villes de Juda."
