source,source_url,translation_url,ref,mashi,french,unit_type,review_status,quality_flags
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO19.htm,https://ebible.org/fraLSG/EXO19.htm,EXO 19:5,"Lêro, mukâyumva izù lyâni n’okushimba endagâno yâni, mwâbà mwîmo gwâni omu mashanja goshi, bulya igulu lyoshi liri lyâni;","Maintenant, si vous écoutez ma voix, et si vous gardez mon alliance, vous m’appartiendrez entre tous les peuples, car toute la terre est à moi;",verse,needs_review,
eBible Exodus: shr + fraLSG,https://ebible.org/shr/EXO19.htm,https://ebible.org/fraLSG/EXO19.htm,EXO 19:6,mwâbe bûko bw’abadâhwa b’obwâmi bwâni n’ishanja lyâni litagatîfu. Byo binwa wagend’ibwîra Bene-Israheli ebyo.»,vous serez pour moi un royaume de sacrificateurs et une nation sainte. Voilà les paroles que tu diras aux enfants d’Israël.,verse,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=bonjour,https://murhula.com/index.php?neno=bonjour,query=bonjour,ASINGE,"SALUTATION, BONJOUR, BONSOIR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=bonjour,https://murhula.com/index.php?neno=bonjour,query=bonjour,Bonjour cher ! Bonjour.,Asinge wa ! Musingo.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=bonjour,https://murhula.com/index.php?neno=bonjour,query=bonjour,MUSINGO,"SALUTATION, BONJOUR, BONSOIR (réponse à ASINGE)",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=merci,https://murhula.com/index.php?neno=merci,query=merci,"KOKO, KWOKWO",MERCI,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=merci,https://murhula.com/index.php?neno=merci,query=merci,Koko mwe babusi bani.,Merci à vous mes parents.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=merci,https://murhula.com/index.php?neno=merci,query=merci,"GOKAGWA, GOKAGWI","MERCI, SOIS, SOYEZ REMERCIES",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=merci,https://murhula.com/index.php?neno=merci,query=merci,Gokagwi mweshi.,Je vous remercie tous.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=homme,https://murhula.com/index.php?neno=homme,query=homme,KUCUZA,"CASTRER UN HOMME, CHATRER",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=femme,https://murhula.com/index.php?neno=femme,query=femme,KUSHEBA,"FAIRE LA COUR A UNE FEMME, FLIRTER, SE FIANCER A",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=enfant,https://murhula.com/index.php?neno=enfant,query=enfant,KUKIRIGISA,RIRE COMME UN ENFANT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=enfant,https://murhula.com/index.php?neno=enfant,query=enfant,KUZANYA,GIFLER UN ENFANT QUI A GAFFE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=enfant,https://murhula.com/index.php?neno=enfant,query=enfant,KULERA,"ELEVER UN ENFANT, EDUQUER",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=p%C3%A8re,https://murhula.com/index.php?neno=p%C3%A8re,query=père,KUFULUSA,"PORTER UN CADEAU A SON PERE, RAMENER A LA MAISON",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=m%C3%A8re,https://murhula.com/index.php?neno=m%C3%A8re,query=mère,KUBUGUMA,DEVENIR MERE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=maison,https://murhula.com/index.php?neno=maison,query=maison,"EKA, AHA KA","CHEZ NOUS, CHEZ SOI (home )",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=maison,https://murhula.com/index.php?neno=maison,query=maison,Eka yo hofi.,Chez nous c'est le plus proche. Aller chez soi est toujours plus facile. (On n'est jamais mieux que chez soi),example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=maison,https://murhula.com/index.php?neno=maison,query=maison,"LUBAKO, ELUBAKO",DERRIERE LA MAISON,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=maison,https://murhula.com/index.php?neno=maison,query=maison,Abana benge aha lubako baburhirwa.,Les enfants intelligents sont ceux qui naissent derrière la maison.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,IRHONDO,"DEMAIN, UN JOUR FUTUR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"Irhondo mukaba babirhi, nani ndi haguma ninyu.","Demain si vous êtes à deux, et moi je serai parmi vous.",example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAMUNGU, LUZIRA, OLUZIRA",DIMANCHE (7e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Nsim'oluzira erhi emishangi minj'erhuma.,J'aime le dimanche à cause des beaux habits.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAKANI, ISHENYERA, OLW'ISHENYERA",JEUDI (4e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Olw'ishenyera nta cambu eMusiru.,"Le jeudi, il n'y a pas marché à Musiru.",example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,LUZIRA,JOUR FERIE (Interdiction de travailler),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Nta mukolo guhaba oluziramukolo.,Il n'y a pas de travail un jour férié.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAKASI, MUGOBE, OLWAMUGOBE",LUNDI (1er jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Ntamanyiri bulya gurhi nyumva ntamire ngasi lwakasi.,Je ne sais pas pourquoi je me sens fatigué chaque lundi.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAKABIRHI, IFULULIRWA OLW'IFULULIRWA",MARDI (2e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Lwakabirhi luba lusiku lwa murhula.,Le mardi est un jour calme.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAKASHARHU, CIDUHU, OLW'ECIDUHU",MERCREDI (3e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Lwakasharhu rhwaj'omu nshekerezo.,Le mercredi nous serons à la chorale.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,KALENGERERE,"PENDANT LA JOURNEE, EN PLEIN JOUR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Mulozi mwiga yeloga kalengerere.,C'est un apprenti sorcier qui ensorcèle en plein jour.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LW'IPOSO, KASHWERA, OLW'AKASHWERA",SAMEDI (6e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Ngasi mukozi akagisima lw'iposo luhike duba.,Chaque travailleur aimait que le samedi arrive.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,"LWAKARHANU, LUZINDA, OLUZINDA",VENDREDI (5e jour de la semaine),lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=jour,https://murhula.com/index.php?neno=jour,query=jour,Ngasi lwakarhanu lwo murhunzi w'amashanza anakagera.,Chaque vendredi le vendeur de lait caillé passe.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUYENEKA,TRAVAILLER SANS MANGER,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUDANDIRA,"AVOIR BEACOUP, MANGER BEAUCOUP",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUYAGANULA,DONNER A MANGER,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KULISA,"FAIRE MANGER, NOURRIR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUFOMERA,"MANGER D'UN TRAIT, METTRE EN BOUCHE",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUYULUBA,MANGER GLOUTONNEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUSHEGA,MANGER LE SOIR,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUNONOLA,MANGER LENTEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUKUJULA,MANGER PAS CUIT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KULYAGUSA,MANGER SANS CONTROLE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KUGAGULA,MANGER UNE NOURRITURE GATEE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=manger,https://murhula.com/index.php?neno=manger,query=manger,KULYA,"MANGER, SE NOURRIR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUDUMBA,"DEMANDER DE LA BIERE, QUEMANDER A BOIRE",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUGULINJA,BOIRE A GRANDES GORGEES,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUGULINJIKA,BOIRE AVIDEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUGURHAGULA,BOIRE BOIRE EN GRANDE QUANTITE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUGORHOMERA,BOIRE D'UN TRAIT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUYUHULA,BOIRE EN ASPIRANT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=boire,https://murhula.com/index.php?neno=boire,query=boire,KUNYWA,BOIRE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=aimer,https://murhula.com/index.php?neno=aimer,query=aimer,KUKUNDA,AIMER PROFONDEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=aimer,https://murhula.com/index.php?neno=aimer,query=aimer,KUZIGIRA,"AIMER PROFONDEMENT, PREFERER",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=aimer,https://murhula.com/index.php?neno=aimer,query=aimer,KUSIMA,"AIMER, ETRE SATISFAIT",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUVAGAMUKA,VENIR NOMBREUX,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUVALAMUKA,VENIR VITE SANS SAVOIR POURQUOI,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUHIRIRHA,"ALLER ET VENIR, VASCILLER, ONDULER",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KURHIBARHIBA,"ALLER ET VENIR, FAIRE DES VAS ET VIENT",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUSHIMBA,"SUIVRE, VENIR APRES",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUHUBUKA,VENIR DE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=venir,https://murhula.com/index.php?neno=venir,query=venir,KUYISHA,VENIR,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KURHANDALIKA,PARTIR AVEC DEDAIN,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUYONGOLOKA,PARTIR SANS AVERTIR,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUSUNYULA,FAIRE PARTIR VITE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUNYAFUKA,"MARCHER DOUCEMENT, PARTIR FURTIVEMENT",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUGENDA,"MARCHER, ALLER, PARTIR",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUKOMEKERA,PARTIR AVEC UNE INTENTION FERME,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUNYENYERA,PARTIR EN CACHETTE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUNYUGULIKA,PARTIR EN REFUSANT DE REPONDRE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUTYEBUKA,PARTIR EN VITESSE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUNYOMBOKA,PARTIR FURTIVEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUSHODOKA,PARTIR FURTIVEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUMEMERA,PARTIR PARTIR DISCRETEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUNIKULA,PARTIR RAPIDEMENT,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUHINANDA,PARTIR,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUHUMBIKA,"PARTIR, FILER",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=partir,https://murhula.com/index.php?neno=partir,query=partir,KUYAGUKA,PARTIR,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,"KULEMBE, OKULEMBE","MAIN GAUCHE, BRAS GAUCHE",lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,Okulembe kurhalya bwinja.,On ne mange pas bien avec la main gauche.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,"KULYO, OKULYO",MAIN DROITE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,Abanji bobayandika n'okulyo.,Beaucoup de gens écrivent avec la main droite.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,"KUMOSHO, OKUMOSHO",MAIN GAUCHE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=main,https://murhula.com/index.php?neno=main,query=main,Barhali banji abayandika n'okumosho.,Très peu de gens écrivent avec la main gauche.,example_sentence,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=t%C3%AAte,https://murhula.com/index.php?neno=t%C3%AAte,query=tête,KUSINANDA,FAIRE UNE MAUVAISE TETE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=t%C3%AAte,https://murhula.com/index.php?neno=t%C3%AAte,query=tête,KUHUNAMA,BAISSER LA TETE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=t%C3%AAte,https://murhula.com/index.php?neno=t%C3%AAte,query=tête,KUGUFULA,DONNER DES PETITS COUPS A LA TETE,lexicon,needs_review,
murhula.com Mashi–French dictionary,https://murhula.com/index.php?neno=t%C3%AAte,https://murhula.com/index.php?neno=t%C3%AAte,query=tête,KUSHOKOLA,"PRECEDER, ETRE EN TETE, ETRE PREMIER",lexicon,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:1,Ebinwa Mûsa abwîraga,Voici les paroles que Moïse adressa,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:1,Ishiriza lya Yordani,De l’autre côté du Jourdain,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:1,"Omu Araba, aha Parani, Tofeli…","… Dans la plaine, en face de Souf…",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:2,Nsiku ikumi na luguma,Onze jours,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:3,Omu mwâka gwa makumi anni,La quarantième année,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:4,Sihoni na Og,Sihon et Og,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:5,Enyigîrizo nzinda oku Horebu,Moïse exposa cette loi,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:7– 8,Mugende mujè ebwa ntondo y’Abamoriti,Allez prendre possession du pays,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:8,"Abrahamu, Izaki, Yakôbo","Abraham, Isaac, Jacob",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:9,Ntakamugala mweshi,Je ne peux pas vous porter seul,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:10,Nyenyêzi z’e malunga,Comme les étoiles du ciel,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:13,Abashamuka barhimanya,Hommes sages et intelligents,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:16,Mukaziyumva bene winyu,Écoutez entre vos frères,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:17,Ntà kabôlo omu kutwa olubanja,Vous ne ferez pas de favoritisme,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:19,Kadesi-Barnea,Kadès-Barnéa,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:22,Endolêrezi zirhushokolere,Espions pour explorer le pays,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:24,Cidekêra ca Esikoli,Vallée d’Eshkol,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:26,Mwalahira murhasôkerayo,Vous refusâtes de monter,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:28,Anakimu,Fils d’Anak,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:31,Nyamubâho akuhêka nka omulume,L’Éternel vous porte comme un homme porte son fils,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:33,Muliro lyo mubona,Dans le feu la nuit,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:36,Kalebu mwene Yefunè,Caleb fils de Yephunné,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:38,Yozwè mwene Nuni,Josué fils de Nun,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,1:46,Mwabêra nsiku nyinji aho Kadesi,Vous restâtes longtemps à Kadès,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,2:1,Enyanja Ndukula,Mer des Joncs / Mer Rouge,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,2:1–3,Entondo ya Seyiri,Mont Séir,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,2:4–5,Bene Ezau,Fils d’Ésaü,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,2:5,Ntamuhè cici oku cihugo câbo,Ne leur donnez rien du pays,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,2:6,Muyomole enfaranga,Achetez avec de l’argent,context_phrase,needs_review,
