language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,08d39ef753185733,EZR.10.19,"qui sengagèrent, en donnant la main, à renvoyer leurs femmes et à offrir un bélier en sacrifice de culpabilité;.",Tabwa/Kitabwa,"Baba bantu baalaile nangue bakaba kukaana bakazi babo, kabili pantu baali ni kibalo, baeleele mpanga ya pa kisepe pa mulandu wa kibalo kyabo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,e6d53bf3ccb871a7,EZR.10.20,"des fils dImmer, Hanani et Zebadia;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Imeri, mwaali Hanani ni Zebadia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,1b36b81223047cbf,EZR.10.21,"des fils de Harim, Maaséja, Élie, Schemaeja, Jehiel et Ozias;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Harimu, mwaali Maseia, ni Elia, ni Semaia, ni Yehieli, ni Uzia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,26eb4193c9aacc9a,EZR.10.22,"des fils de Paschhur, Éljoénaï, Maaséja, Ismaël, Nethaneel, Jozabad et Éleasa.",Tabwa/Kitabwa,"Mu luvyalo lwakua Pashuri, mwaali Elioenai, ni Maseia, ni Isimaeli, ni Netaneli, ni Yozabadi, ni Elasa.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,984fc3716fb8c8e5,EZR.10.23,"Parmi les Lévites: Jozabad, Schimeï, Kélaja ou Kelitha, Pethachja, Juda et Éliézer.",Tabwa/Kitabwa,"Yozabadi, ni Simei, ni Kelaia aliwakuutua Kelita, ni Petahia, ni Yuda, ni Eliezeri.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d6e46946d9355a2f,EZR.10.24,"Parmi les chantres: Éliaschib. Parmi les portiers: Schallum, Thélem et Uri.",Tabwa/Kitabwa,"Eliasibu. Salumu, ni Telemu, pamo ni Uri.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,2667a4bf630c44eb,EZR.10.25,"Parmi ceux dIsraël: des fils de Pareosch, Ramia, Jizzija, Malkija, Mijamin, Éléazar, Malkija et Benaja;.",Tabwa/Kitabwa,"Ba mu luvyalo lwakua Parosi mwaali: Ramia, ni Izia, ni Malkia, ni Miaminu, ni Eleazari, ni Malkia pamo ni Benaya.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,5923c0e97577f98c,EZR.10.26,"des fils dÉlam, Matthania, Zacharie, Jehiel, Abdi, Jerémoth et Élie;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Elamu, mwaali Matania, ni Zakaria, ni Yehieli, ni Abudi, ni Yeremoti, ni Elia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,27f0e8be322fbaea,EZR.10.27,"des fils de Zatthu, Éljoénaï, Éliaschib, Matthania, Jerémoth, Zabad et Aziza;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Zatu, mwaali Elioenai, ni Eliasibu, ni Matania, ni Yeremoti, ni Zabadi, ni Aziza.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,86f4fc9857dfc3b9,EZR.10.28,"des fils de Bébaï, Jochanan, Hanania, Zabbaï et Athlaï;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Bebai, mwaali Yohanani, ni Hanania, ni Zabai, ni Atilai.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,ea71b29f6555e1c2,EZR.10.29,"des fils de Bani, Meschullam, Malluc, Adaja, Jaschub, Scheal et Ramoth;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Bani, mwaali Mesulamu, ni Maluku, ni Adaia, ni Yasubu, ni Seali, ni Yeremoti.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,e36fbeb0c0e2fd45,EZR.10.30,"des fils de Pachath-Moab, Adna, Kelal, Benaja, Maaséja, Matthania, Betsaleel, Binnuï et Manassé;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Pahati-Moabu, mwaali Adina, ni Kelali, ni Benaya, ni Maaseia, ni Matania, ni Besaleli, ni Binui, pamo ni Manase.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,9ef62816f6dee934,EZR.10.31,"des fils de Harim, Éliézer, Jischija, Malkija, Schemaeja, Siméon.",Tabwa/Kitabwa,"Mu luvyalo lwakua Harimu, mwaali Eliezeri, ni Isia, ni Malkia, ni Semaia, pamo ni Simeoni.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,dcd15ed279b33521,EZR.10.32,"Benjamin, Malluc et Schemaria;.",Tabwa/Kitabwa,"ni Benyamina, ni Maluku, ni Semaria.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f204b65aba9bb3af,EZR.10.33,"des fils de Haschum, Matthnaï, Matthattha, Zabad, Éliphéleth, Jerémaï, Manassé et Schimeï;.",Tabwa/Kitabwa,"Mu luvyalo lwakua Hasumu, mwaali Matenai, ni Matata, ni Zabadi, ni Elifeleti, ni Yeremai, ni Manase, pamo ni Simei.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,3b9bb3d8461ba00e,EZR.10.34,"des fils de Bani, Maadaï, Amram, Uel.",Tabwa/Kitabwa,"Mu luvyalo lwakua Bani, mwaali Madai, ni Amramu, ni Ueli.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,5b637f7e7e434fd1,EZR.10.35,"Benaja, Bédia, Keluhu.",Tabwa/Kitabwa,"ni Benaya, ni Bedia, ni Keluhi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,2566b1a43032978d,EZR.10.36,"Vania, Merémoth, Éliaschib.",Tabwa/Kitabwa,"ni Wania, ni Meremoti, ni Eliasibu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,9b3a56c16bc0bc11,EZR.10.37,"Matthania, Matthnaï, Jaasaï.",Tabwa/Kitabwa,"ni Matania, ni Matenai, pamo ni Yasu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,7a6c7604db698fab,EZR.10.38,"Bani, Binnuï, Schimeï.",Tabwa/Kitabwa,Mu luvyalo lwakua Binui mwaali Simei.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,cd18a4c1e090f817,EZR.10.39,"Schélémia, Nathan, Adaja.",Tabwa/Kitabwa,"ni Selemia, ni Natana, ni Adaia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,14e3549efba0fea6,EZR.10.40,"Macnadbaï, Schaschaï, Scharaï.",Tabwa/Kitabwa,"ni Makinadebai, ni Sasai, ni Sarai.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,e4ee75e50439d413,EZR.10.41,"Azareel, Schélémia, Schemaria.",Tabwa/Kitabwa,"ni Azaraeli, ni Selenia, ni Semaria.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,4e113a4c435781dc,EZR.10.42,"Schallum, Amaria et Joseph;.",Tabwa/Kitabwa,"ni Salumu, ni Amaria, ni Yusufu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,b8459b56528e2e16,EZR.10.43,"des fils de Nebo, Jeïel, Matthithia, Zabad, Zebina, Jaddaï, Joël et Benaja.",Tabwa/Kitabwa,"Mu luvyalo lwakua Nebo mwaali Yeieli, ni Matitia, ni Zabadi, ni Zebina, ni Yadai, ni Yoeli, ni Benaya.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d6609dfaeeacb70e,EZR.10.44,"Tous ceux-là avaient pris des femmes étrangères, et plusieurs en avaient eu des enfants.",Tabwa/Kitabwa,"Baba bonse i baupile banakazi Bazima, ni bange pakati kabo baali ni banakazi baali basyabavyaliile ni baana. Babo banakazi baakumbilue pamo ni baana babo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,7117e8a76c000eff,NEH.1.1,"Paroles de Néhémie, fils de Hacalia. Au mois de Kisleu, la vingtième année, comme jétais à Suse, dans la capitale.",Tabwa/Kitabwa,"Totu i twebo twakua Nehemia mwina Hakalia. Lunaali mu Susani muzi ukata wa kyalo, mu mwezi wa Kisileu mu mwaka wa mu kuteeka kwakua Artasasta.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f718c2d3063e0b1f,NEH.1.2,"Hanani, lun de mes frères, et quelques hommes arrivèrent de Juda. Je les questionnai au sujet des Juifs réchappés qui étaient restés de la captivité, et au sujet de Jérusalem.",Tabwa/Kitabwa,"Hanani, umo wa mu balupua bane waizile pamo ni bange balalume kufuma ku kyalo kya Yudea. Naabeepuziizie palua Bayuda baasyele pasili kutwalua mu buzia, ni mpunda palua Yeruzalemu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,7f2a505fe555584d,NEH.1.3,"Ils me répondirent: Ceux qui sont restés de la captivité sont là dans la province, au comble du malheur et de lopprobre; les murailles de Jérusalem sont en ruines, et ses portes sont consumées par le feu.",Tabwa/Kitabwa,"Bangasukile nangue, pa balia baabwelele kufuma mu buzia, balia bekeele mu kiputu kya kyalo, bali mu lyemo likata ni kufuupulua sana. Kibumba kya Yeruzalemu ni kyo kyaatuutilue, ni milyango yakue yaaziziiziwe na mulilo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,48877ed4c5a1e569,NEH.1.4,"Lorsque jentendis ces choses, je massis, je pleurai, et je fus plusieurs jours dans la désolation. Je jeûnai et je priai devant le Dieu des cieux.",Tabwa/Kitabwa,"Lunaunvwile evio, naikeele ni kutendeka kulila. Naakitile nsiku ingi nalimukulosia ni kuizilika bilio pamo ni kupepa kuli Leza wa mwiulu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,211a6b54ee27b722,NEH.1.5,"et je dis: O Éternel, Dieu des cieux, Dieu grand et redoutable, toi qui gardes ton alliance et qui fais miséricorde à ceux qui taiment et qui observent tes commandements!.",Tabwa/Kitabwa,"Naalandile nangue, We Mulopue Leza wa mwiulu, Leza Mukulu aliwatiinia, we aliwafikilizia kipingo kyobe kya ntono ku balia bakutonene ni kunakila milao yobe.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,ee3c82dd2120473f,NEH.1.6,"Que ton oreille soit attentive et que tes yeux soient ouverts: écoute la prière que ton serviteur tadresse en ce moment, jour et nuit, pour tes serviteurs les enfants dIsraël, en confessant les péchés des enfants dIsraël, nos péchés contre toi; car moi et la maison de mon père, nous avons péché.",Tabwa/Kitabwa,"twilizia mapepo ane ne mubombi obe lundinapepa busiku ni koba pa mulandu wa babombi bobe Baizraeli, nalapila bibalo byetu fwe Baizraeli, bibalo binaakubalile nene ni byaakubalile bantu ba mu nghanda ya babikolue bane.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,11d9c721ff61a5a1,NEH.1.7,"Nous tavons offensé, et nous navons point observé les commandements, les lois et les ordonnances que tu prescrivis à Moïse, ton serviteur.",Tabwa/Kitabwa,"Twaakitile bilubo bingi, kabili tetwaanakiile milao ni nsokezi pamo ni mizilo nga muwaamwaniine mubombi obe Musa.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,b516bf5b8c1cf81c,NEH.1.8,"Souviens-toi de cette parole que tu donnas ordre à Moïse, ton serviteur, de prononcer. Lorsque vous pécherez, je vous disperserai parmi les peuples;.",Tabwa/Kitabwa,"Nakupaapaata wizukile keebo kawaamwanine mubombi obe Musa nangue, Kine mwaluvia, naakamisalanghaniizia ku ntundu inge.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,619b2a1c65956755,NEH.1.9,"mais si vous revenez à moi, et si vous observez mes commandements et les mettez en pratique, alors, quand vous seriez exilés à lextrémité du ciel, de là je vous rassemblerai et je vous ramènerai dans le lieu que jai choisi pour y faire résider mon nom.",Tabwa/Kitabwa,"Inzi kine mwabwela kuli nene ni kunakila milao yane ni kwikita, anzia kine bantu benu bali mu buzia kule kupeleele kyalo, naakabaleeta ni kubakolonghania pa nkendo inaasaakwile kuti ngie nalanga kubapo kwane.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,7fe817c2044ad3a1,NEH.1.10,"Ils sont tes serviteurs et ton peuple, que tu as rachetés par ta grande puissance et par ta main forte.",Tabwa/Kitabwa,"Baba i babombi bobe, kabili i bantu bobe bawaapususiizie na buvinde bobe bukata na maka a kuboko kobe.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,a0881941e7daccc3,NEH.1.11,"Ah! Seigneur, que ton oreille soit attentive à la prière de ton serviteur, et à la prière de tes serviteurs qui veulent craindre ton nom! Donne aujourdhui du succès à ton serviteur, et fais-lui trouver grâce devant cet homme! Jétais alors échanson du roi.",Tabwa/Kitabwa,"We Mulopue, nakupaapaata utwilizie mapepo ane ne mubombi obe, ni mapepo a babombi bobe bawamiinue kukindika liina lyobe, kabili nakulomba un'mpaale bono busiku, ni kumulengia ozu muntu anghunvwileko nkumbu. Pa ozo musita naali kateania wa divai yakua likolo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,cca863681fbe86db,NEH.2.1,"Au mois de Nisan, la vingtième année du roi Artaxerxès, comme le vin était devant lui, je pris le vin et je loffris au roi. Jamais je navais paru triste en sa présence.",Tabwa/Kitabwa,"Mu mwezi wa Nisani, mu mwaka wa mu kuteeka kwakua likolo Artasasta lu-aaleeteelue divai, naipokeleele ni kumutwalila likolo. Pa ozo musita naali nsinamonekepo wa bulanda ku menso akue, inga sie bobo bwenka busiku.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,7d4fbae9c9ddde10,NEH.2.2,Le roi me dit: Pourquoi as-tu mauvais visage? Tu nes pourtant pas malade; ce ne peut être quun chagrin de cœur. Je fus saisi dune grande crainte.,Tabwa/Kitabwa,"Likolo wangipuziizie, Wewe teulwele, ale kiubeeleele ni bulanda ni kiki? Uli nga we ali ni bwavia mu mutima. Ni nene naatiinine sana.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f4606e8f1939bd6d,NEH.2.3,"et je répondis au roi: Que le roi vive éternellement! Comment naurais-je pas mauvais visage, lorsque la ville où sont les sépulcres de mes pères est détruite et que ses portes sont consumées par le feu?.",Tabwa/Kitabwa,"Na-asukile, We likolo, ba wali ni bukose muyayaya. Ale ndikuwaminua syani koku muzi wane waaziikiluemo babikolue bane wasyele kibolia ni milyango yonse yaziziiziwe na mulilo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,8a71f2e8a949887a,NEH.2.4,Et le roi me dit: Que demandes-tu? Je priai le Dieu des cieux.,Tabwa/Kitabwa,"Likolo wangipuziizie, Ukebeleki? Ni ne naapepele kuli Leza wa mwiulu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,0841f3e50e61e35c,NEH.2.5,"et je répondis au roi: Si le roi le trouve bon, et si ton serviteur lui est agréable, envoie-moi en Juda, vers la ville des sépulcres de mes pères, pour que je la rebâtisse.",Tabwa/Kitabwa,"I lunaamwasukile likolo nangue, Kine kuti kyamuwamina likolo, kabili kine ne mubombi obe naitabilua ku menso obe, kuti kyawama untume ku Yudea mu muzi uziikiluemo babikolue bane kuti nkabe kuya kukuula paakale.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,143d34985010461b,NEH.2.6,"Le roi, auprès duquel la reine était assise, me dit alors: Combien ton voyage durera-t-il, et quand seras-tu de retour? Il plut au roi de me laisser partir, et je lui fixai un temps.",Tabwa/Kitabwa,"Likolo wangipuziizie ni nabeeza waikeele pepi nakue nangue, Lwendo lobe lwaakaba lwa nsiku inga? Kabili waakabwela musitaki? Evi kyamuwaamiine likolo kuti an'mpeele nsambu ya kuya, ni nene i pakumwana musita.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,1add7a674329b5b0,NEH.2.7,"Puis je dis au roi: Si le roi le trouve bon, quon me donne des lettres pour les gouverneurs de lautre côté du fleuve, afin quils me laissent passer et entrer en Juda.",Tabwa/Kitabwa,"Kabili naamwanine likolo nangue kine kuti kyamuwamina, an'mpeele mpapulo ya kutwala ku ndabukizi ya mu biputu bya kyalo bya ku bwala mwenzi evi bakangitabizie kupita mpaka kuya kufika mu Yudea.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,b7116ac16243b3d9,NEH.2.8,"et une lettre pour Asaph, garde forestier du roi, afin quil me fournisse du bois de charpente pour les portes de la citadelle près de la maison, pour la muraille de la ville, et pour la maison que joccuperai. Le roi me donna ces lettres, car la bonne main de mon Dieu était sur moi.",Tabwa/Kitabwa,"kabili nalomba n'mpeelue lupapulo lwa kutwala kuli Asafu aliwasunga musitu wakua likolo, evi nkapeelue mbao ya kukita milyango ya byubo bya Nghanda yakua Leza, ni milyango ya mu kibumba kya muzi, ni ya mu nghanda mu naakaba naikala. Ni likolo wan'mpeele mwaali mwabeeleele buwame bwakua Leza pali nene.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
